,Year,Month,AvgDryBulbTemp_Atlanta,AvgWetBulbTemp_Atlanta,AvgDewPointTemp_Atlanta,AvgHumidity_Atlanta,AvgSeaLevelPressure_Atlanta,AvgStationPressure_Atlanta,AvgWindspeed_Atlanta,Precipitation_Atlanta,DECADE
192,1964,1,277.8251792114701,275.5596475507769,271.84250298685816,69.91935483870968,30.128051075268814,29.014153225806435,7.981182795698925,6.069999999999999,1960
193,1964,2,277.5010536398473,275.0744891443171,271.1887931034481,67.08908045977012,29.99415229885053,28.885000000000037,9.173850574712644,4.17,1960
194,1964,3,283.4882616487459,280.4170250896064,276.5744324970139,66.76344086021506,30.068236877523574,28.96965006729471,9.49731182795699,9.51,1960
195,1964,4,289.09367283950667,286.112962962963,283.4709876543214,73.725,30.091486111111116,29.00368055555557,9.122222222222222,8.680000000000001,1960
196,1964,5,293.5659199522108,289.68673835125463,287.1382019115895,69.32661290322581,30.058198924731162,28.98197580645166,7.283602150537634,2.59,1960
197,1964,6,298.25956790123445,293.61296296296393,291.11450617283924,67.05416666666666,30.026749999999993,28.962499999999974,6.663888888888889,2.88,1960
198,1964,7,297.15836320191204,294.5575567502994,293.2112305854247,80.04569892473118,30.020658602150533,28.95370967741936,6.041666666666667,7.140000000000001,1960
199,1964,8,297.11590399282204,294.55945117392,293.2823463436524,80.7092866756393,30.01516823687749,28.94900403768503,6.5477792732166895,3.54,1960
200,1964,9,295.25108024691417,291.92623456790176,289.89691358024726,73.98333333333333,30.056305555555525,28.985111111111074,7.352777777777778,1.37,1960
201,1964,10,287.54665471923585,284.3111409796898,281.21302270011955,68.95564516129032,30.099516129032313,29.009502018842497,7.873655913978495,5.640000000000001,1960
202,1964,11,285.59568590937346,282.7395406579767,279.63665425201737,70.53212290502793,30.161089385474884,29.06416201117319,7.881284916201118,2.7100000000000004,1960
203,1964,12,280.79710274790983,279.10878136200756,276.5176821983276,77.27553763440861,30.176088709677455,29.066142473118262,8.286290322580646,4.930000000000001,1960
204,1965,1,279.21033452807706,276.8835722819602,273.533064516129,69.68951612903226,30.128924731182806,29.017930107526873,8.625,3.74,1960
205,1965,2,279.281779100529,276.9653108465608,273.3393187830686,69.47619047619048,30.1122321428572,29.001592261904754,9.328869047619047,4.3100000000000005,1960
206,1965,3,282.04635603345275,279.7726105137398,276.665531660694,73.0739247311828,30.029905913978475,28.92888440860215,9.240591397849462,5.94,1960
207,1965,4,290.0975308641978,286.5597222222225,283.6190156080982,69.50972222222222,30.036527777777778,28.95334722222225,8.580555555555556,3.1000000000000005,1960
208,1965,5,295.14372759856667,290.34459378733584,287.1083333333334,63.674731182795696,30.078924731182774,29.006325706594836,6.459677419354839,2.5100000000000002,1960
209,1965,6,294.77037037037076,292.2726851851849,290.8722222222222,80.35972222222222,30.06988888888897,28.996569444444468,7.1625,7.15,1960
210,1965,7,297.07407906558916,294.4460467205762,293.13427672956084,80.09838274932615,30.026064690026953,28.95893530997301,6.570080862533692,3.12,1960
211,1965,8,297.6093787335729,294.2611111111117,292.5593488649947,75.11155913978494,30.03475806451613,28.968817204301146,6.326612903225806,1.5299999999999998,1960
212,1965,9,295.07129629629657,292.1445987654323,290.39074074074057,76.45,30.102097222222206,29.027694444444446,8.475,2.97,1960
213,1965,10,288.3374253285553,284.95704898446894,281.8283154121873,68.49059139784946,30.072096774193504,28.98420698924731,8.30241935483871,2.4,1960
214,1965,11,284.9663580246913,282.0821588626182,278.96166821417535,70.1307371349096,30.125472222222275,29.02906944444442,7.0875,2.32,1960
215,1965,12,280.04696425901,277.3698262952984,273.56704103024896,67.08625336927224,30.166729475100883,29.05671601615072,7.259757738896366,1.7,1960
216,1966,1,275.5417264038233,273.73766427718095,270.446146953405,72.06048387096774,30.132715053763484,29.01327956989253,9.975806451612904,5.94,1960
217,1966,2,278.99408068783094,276.87189153439175,273.62619047619074,72.03869047619048,30.14663690476188,29.034687499999965,9.639880952380953,7.039999999999999,1960
218,1966,3,283.11042413381153,279.3477299880532,274.443309438471,59.13172043010753,30.107795698924722,29.006841397849417,8.696236559139784,4.02,1960
219,1966,4,288.67546296296325,285.03348765432116,281.48256172839564,66.225,30.030527777777777,28.9445277777778,8.575,4.1899999999999995,1960
220,1966,5,292.5376941457595,289.36639784946266,287.08593189964216,73.58736559139786,30.003534946236556,28.92693548387097,7.758064516129032,5.84,1960
221,1966,6,295.7125000000007,291.8166666666675,289.42006172839444,69.875,30.068402777777855,28.99694444444447,6.825,2.95,1960
222,1966,7,298.1036413937498,294.8196575444897,293.21131299536484,76.0228802153432,29.99339165545087,28.92948855989232,7.802153432032301,2.66,1960
223,1966,8,296.67998355017284,294.04772386942267,292.6819276207577,79.63526244952894,30.028169582772563,28.961657681940714,6.187079407806191,3.8200000000000003,1960
224,1966,9,293.9216049382718,290.80817901234605,288.87993827160557,74.93888888888888,29.960749999999987,28.889291666666637,7.383333333333334,2.15,1960
225,1966,10,288.0111111111114,284.98393070489936,282.2711170848269,71.10618279569893,30.06813172043009,28.980282637954257,8.146505376344086,7.529999999999999,1960
226,1966,11,283.84135802469154,281.1631172839509,278.0172839506177,70.06388888888888,30.173208333333392,29.071502086230925,8.23611111111111,4.819999999999999,1960
227,1966,12,279.20014479500117,277.0701341258958,273.9547553726572,72.17421124828532,30.140562414266153,29.029080932784623,8.489711934156379,4.59,1960
228,1967,1,279.4074671445637,277.23303464755134,274.042323775389,71.76612903225806,30.161384408602164,29.049865591397932,7.291666666666667,4.85,1960
229,1967,2,278.431084656085,275.9947420634926,271.91074735449774,67.10119047619048,30.115877976190436,29.0042113095238,9.197916666666666,3.75,1960
230,1967,3,286.6834528076464,282.52275985663175,277.8580346475508,59.056451612903224,30.149502688172014,29.05521505376347,8.373655913978494,3.6300000000000003,1960
231,1967,4,291.2371913580252,286.57515432098796,282.68626543209916,60.63055555555555,30.103458333333325,29.02084722222223,9.005555555555556,2.81,1960
232,1967,5,292.17515723270486,288.4172387834991,285.76081162024605,69.411051212938,30.014046008119095,28.937113821138222,8.912398921832883,4.26,1960
233,1967,6,295.1384259259266,292.0111111111108,290.2125000000002,75.49166666666666,30.03552777777777,28.963944444444436,7.5680555555555555,3.67,1960
234,1967,7,295.8971624850662,293.05367383512635,291.45645161290315,77.6236559139785,30.058279569892495,28.987540322580625,6.954301075268817,6.46,1960
235,1967,8,295.8471326164878,292.9498805256875,291.2899342891279,77.34274193548387,30.058293010752667,28.98858870967744,5.950268817204301,8.690000000000001,1960
236,1967,9,291.9270061728403,288.62067901234593,286.24413580247034,71.71944444444445,30.07118055555555,28.99148611111112,7.55,1.9000000000000001,1960
237,1967,10,288.1104241338115,284.49259259259264,281.173446833931,66.66129032258064,30.108521505376356,29.01782258064517,7.662634408602151,2.47,1960
238,1967,11,282.1223381239379,278.76273373512635,274.261883789214,62.01808066759388,30.108414464534086,29.00433936022253,7.942976356050069,5.5600000000000005,1960
239,1967,12,281.4990143369179,279.63372162485126,277.14342891278363,76.49596774193549,30.118467741935458,29.013723118279543,7.955645161290323,6.710000000000001,1960
240,1968,1,276.8477299880526,274.9310677433833,272.065023894863,74.74327956989248,30.238104838709685,29.118048452220705,8.23521505376344,4.07,1960
241,1968,2,276.2103448275863,272.6766602809705,265.7322158365269,51.5316091954023,30.037054597701108,28.92376436781606,9.935344827586206,1.4,1960
242,1968,3,284.38015873015905,280.18204552261165,275.0233153638816,56.98652291105121,30.120566801619418,29.02061994609164,9.266846361185983,4.24,1960
243,1968,4,289.2009259259268,285.6882475660644,282.63688271604974,69.1625,30.063236111111088,28.978678720445046,7.733333333333333,6.33,1960
244,1968,5,292.3121863799287,289.01768219832803,286.62520908004785,72.61155913978494,29.988734858681063,28.913750000000004,7.006720430107527,6.42,1960
245,1968,6,297.15556328233714,293.2040874671622,290.98804666975843,70.87343532684284,29.98235048678725,28.91709318497914,6.502086230876217,2.2300000000000004,1960
246,1968,7,297.76842891278403,295.01957172806306,293.7443847072893,80.03763440860214,30.10671159029653,29.03787061994611,6.181451612903226,5.340000000000001,1960
247,1968,8,298.57040023894905,294.868189964158,292.9909498207891,73.74462365591398,30.084845222072715,29.017473118279565,5.969086021505376,3.88,1960
248,1968,9,294.52422839506227,291.3567901234573,289.4516975308646,75.28194444444445,30.056819444444418,28.983027777777743,6.009722222222222,1.54,1960
249,1968,10,289.2977001194746,286.3749140122633,283.7862007168463,72.99327956989248,30.06313593539705,28.97808625336932,7.139784946236559,2.99,1960
250,1968,11,283.001851851852,280.6364781332103,277.8976851851858,73.70138888888889,30.06072322670371,28.960611961057023,8.633333333333333,4.8100000000000005,1960
251,1968,12,277.1719515862286,274.6813486693731,270.32410915651826,65.09878213802436,30.141775067750636,29.025487804878036,8.765899864682003,4.89,1960
252,1969,1,277.4557429899541,275.2003003003007,270.9637651821868,67.54385964912281,30.16739541160595,29.05143243243244,9.970310391363023,2.8499999999999996,1960
253,1969,2,278.67744708994803,276.26094576719595,272.48779761904785,69.27827380952381,30.04111607142855,28.932410714285673,10.675595238095237,3.17,1960
254,1969,3,280.9967536362273,277.21306306306354,271.924928774929,57.86504723346829,30.0208401084011,28.918331071913194,10.36302294197031,4.029999999999999,1960
255,1969,4,290.0226851851853,285.9108024691364,282.2923273064444,64.28194444444445,30.019333333333346,28.937666666666637,8.92361111111111,5.7,1960
256,1969,5,293.65552568697734,289.75460595184757,287.06950418160153,69.11693548387096,30.030725806451635,28.955646900269493,8.51478494623656,7.39,1960
257,1969,6,297.99370164035946,294.13731043020744,292.1240018570108,72.45961002785515,29.935988857938675,28.87339832869081,7.197771587743732,1.2399999999999998,1960
258,1969,7,299.5411290322577,296.2660394265232,294.7875448028669,77.28225806451613,29.99866935483871,28.93721774193549,6.387096774193548,0.49000000000000005,1960
259,1969,8,297.0568100358419,294.2275089605733,292.78933691756237,79.06854838709677,30.011451612903212,28.945362903225817,8.237903225806452,1.87,1960
260,1969,9,294.2472222222221,291.5388888888889,289.94166666666655,78.86666666666666,30.046958333333336,28.972083333333323,7.9625,1.1400000000000001,1960
261,1969,10,289.6307347670249,286.78799283154126,284.3103942652328,73.25,30.095564516129027,29.010564516129026,8.673387096774194,0.49999999999999994,1960
262,1969,11,282.76041954817873,279.69218533886556,275.9692715537113,65.92946058091286,30.09904166666667,28.99825,7.473029045643154,0.73,1960
263,1969,12,278.3135304659496,275.4797491039426,271.0890681003582,63.229838709677416,30.022500000000022,28.91419354838708,9.883064516129032,1.0,1960
264,1970,1,275.3841696535249,272.8737156511349,268.31353046594995,63.34139784946237,30.14625000000003,29.02611559139783,9.202956989247312,2.9600000000000004,1970
265,1970,2,279.63974867724914,276.1807539682542,270.783928571429,57.370535714285715,30.14386904761908,29.03486607142857,9.200892857142858,2.99,1970
266,1970,3,284.53888888888935,281.0972819593798,277.1031063321392,64.70967741935483,29.97362903225802,28.881639784946255,9.130376344086022,6.9399999999999995,1970
267,1970,4,290.8197530864197,286.6091049382719,282.798919753087,63.93611111111111,30.009388888888882,28.929486111111085,8.334722222222222,3.24,1970
268,1970,5,294.325328554361,289.647162485066,286.43479689366836,64.09677419354838,30.112812920592148,29.036814516129006,7.770161290322581,3.01,1970
269,1970,6,296.375308641976,292.726388888889,290.68935185185205,72.49166666666666,30.034430555555566,28.96533333333337,7.270833333333333,2.62,1970
270,1970,7,298.3523596176826,294.67255077658353,292.8065113500607,73.67876344086021,30.03341397849469,28.968978494623634,6.928763440860215,3.5900000000000003,1970
271,1970,8,298.5644265232975,295.16388888888935,293.52037037037087,75.30913978494624,29.988763440860268,28.925282258064534,6.701612903225806,3.26,1970
272,1970,9,297.475617283951,293.35756172839575,291.0466049382719,69.37638888888888,30.088347222222197,29.020458333333348,6.309722222222222,1.8200000000000003,1970
273,1970,10,290.940471923537,287.58175029868625,284.92718040621287,70.8225806451613,30.085268817204348,29.001774193548382,7.987903225806452,6.29,1970
274,1970,11,282.52037037037053,279.4046296296301,275.37067901234644,64.06805555555556,30.096291666666698,28.99372222222215,7.704166666666667,1.86,1970
275,1970,12,281.675985663083,279.0300657993127,275.1307088380449,67.89784946236558,30.11197580645162,29.00643337819645,8.060483870967742,3.6799999999999997,1970
276,1971,1,279.0826463560337,277.11430704898487,273.9116487455201,72.56317204301075,30.096720430107478,28.98631224764466,8.634408602150538,4.3999999999999995,1970
277,1971,2,279.6662037037037,276.5544312169311,271.6073412698419,60.58779761904762,30.073214285714357,28.963973214285684,8.788690476190476,5.73,1970
278,1971,3,281.8265365634817,278.29804845222134,273.30477792732256,59.60565275908479,30.028344549125162,28.92704851752023,9.458950201884253,8.430000000000001,1970
279,1971,4,289.30740740740777,283.69552469135857,278.12685185185234,51.7625,29.998972222222214,28.915291666666725,9.14861111111111,4.090000000000001,1970
280,1971,5,292.3308542413386,287.65567502986926,284.07741935483915,61.579301075268816,29.964704301075294,28.888749999999956,9.567204301075268,2.12,1970
281,1971,6,297.46617987946274,293.78823211250244,291.84958275382473,72.95827538247566,30.001585535465885,28.93641168289288,7.154381084840056,3.29,1970
282,1971,7,296.78873954599885,294.2917264038233,293.03724611708435,80.83736559139786,30.029099462365554,28.961948924731168,7.668010752688172,8.219999999999999,1970
283,1971,8,297.2554360812435,294.4455495818409,293.0260454002385,78.72983870967742,30.023494623655846,28.957083333333323,7.493279569892473,2.76,1970
284,1971,9,295.7379629629632,293.0481481481484,291.6121913580247,79.27083333333333,30.028680555555546,28.958125000000027,8.238888888888889,3.3200000000000003,1970
285,1971,10,292.0642771804066,289.30068697730036,287.37565710872235,76.6491935483871,30.025215053763507,28.947163978494608,8.581989247311828,0.31,1970
286,1971,11,283.2518518518525,280.152314814815,276.2858024691366,65.46944444444445,30.12428372739913,29.021263888888864,10.10138888888889,3.4199999999999995,1970
287,1971,12,284.2222819593789,282.23527479092013,280.05337514934297,77.84543010752688,30.16999999999997,29.068548387096765,10.196236559139784,2.79,1970
288,1972,1,281.85370370370373,277.98796296296285,272.87222222222215,53.708333333333336,30.107499999999998,29.005833333333342,12.375,0.0,1970
289,1972,2,,,,,,,,0.0,1970
290,1972,3,,,,,,,,0.0,1970
291,1972,4,,,,,,,,0.0,1970
292,1972,5,,,,,,,,0.0,1970
293,1972,6,,,,,,,,0.0,1970
294,1972,7,,,,,,,,0.0,1970
295,1972,8,,,,,,,,0.0,1970
296,1972,9,,,,,,,,0.0,1970
297,1972,10,,,,,,,,0.0,1970
298,1972,11,,,,,,,,0.0,1970
299,1972,12,,,,,,,,0.0,1970
300,1973,1,277.9513739546001,275.6514934289136,272.3487753882917,70.60887096774194,30.129771505376333,29.015255376344097,9.318548387096774,3.3200000000000003,1970
301,1973,2,278.8335066864791,275.6285052910055,270.24592207363446,58.411589895988115,30.13739970282319,29.024181547619058,10.420505200594354,3.2899999999999996,1970
302,1973,3,286.88431899641637,284.19465352449254,281.51917562724054,73.54435483870968,29.99169354838714,28.902822580645104,11.077956989247312,8.67,1970
303,1973,4,287.1398289412858,283.606790123457,280.0131530282022,65.46047156726769,29.993911234396656,28.90481944444443,10.959778085991678,3.7199999999999998,1970
304,1973,5,291.4303166069297,287.6983774487812,284.6648796171682,67.9502688172043,29.955370121130553,28.877819650067345,9.620967741935484,6.790000000000001,1970
305,1973,6,296.7125000000006,293.60987654321065,291.9486111111117,76.71805555555555,30.01176388888882,28.94372222222222,7.476388888888889,3.33,1970
306,1973,7,298.52933094384815,295.26170848267685,293.6831541218652,76.47849462365592,30.008091397849473,28.944314516129026,7.525537634408602,1.7999999999999998,1970
307,1973,8,297.49139784946317,294.19316009557974,292.4839307048995,75.57123655913979,30.042325268817265,28.974663978494654,7.104838709677419,1.3,1970
308,1973,9,296.747626752967,293.595369086146,291.9109801202037,76.12066574202497,30.03317614424416,28.964674063800278,8.30235783633842,4.15,1970
309,1973,10,290.84511468573174,287.3650729818294,284.627509681263,69.73190348525469,30.07718498659513,28.993994638069715,7.86058981233244,0.73,1970
310,1973,11,286.1805131761442,283.41044074587813,280.40535521652123,71.29680998613037,30.137930555555506,29.04145631067955,8.766990291262136,2.3000000000000003,1970
311,1973,12,279.74722222222283,277.2890382317807,273.6771804062128,68.18279569892474,30.083216689098286,28.973830645161282,11.295698924731182,6.66,1970
312,1974,1,284.79361148296965,283.46087312211904,282.1244161832523,85.60776439089692,30.1467469879518,29.046706827309254,8.859437751004016,5.140000000000001,1970
313,1974,2,280.50449735449797,277.7184523809525,273.64107142857205,65.83333333333333,30.037485119047627,28.93238095238086,10.90327380952381,6.26,1970
314,1974,3,287.3883512544798,283.72424854194725,280.25424133811305,65.84139784946237,30.0203494623656,28.931184387617765,10.255376344086022,2.2899999999999996,1970
315,1974,4,289.3081790123462,284.9810185185188,280.9154320987658,61.25833333333333,30.079568845618915,28.991277777777775,10.665277777777778,3.1500000000000004,1970
316,1974,5,294.4577613279498,290.65710333482906,288.13280245252065,70.00403768506057,29.952247644683734,28.881332436069993,8.263795423956932,3.65,1970
317,1974,6,295.2292767732963,291.65194250194276,289.48566433566435,72.10909090909091,29.963546592489504,28.894172461752465,8.17663421418637,3.05,1970
318,1974,7,298.0783154121874,294.68449820788595,292.9797491039434,75.46774193548387,30.02893817204302,28.963508064516112,7.020161290322581,3.23,1970
319,1974,8,297.43912783751557,294.6068399044221,293.2067502986862,78.76881720430107,30.065456989247338,28.997244623655938,6.399193548387097,6.209999999999999,1970
320,1974,9,293.89768518518554,291.163117283951,289.47253086419767,77.45,30.038944444444464,28.963791666666687,8.07638888888889,1.06,1970
321,1974,10,289.2902329749107,284.3178614097974,279.53888888888986,55.99596774193548,30.21038978494622,29.118790322580658,6.502688172043011,1.22,1970
322,1974,11,284.26959876543305,280.48410493827186,275.93240740740777,60.1625,30.11545201668988,29.015888888888842,7.858333333333333,3.24,1970
323,1974,12,279.86252443241693,277.899661705007,275.05572846188585,74.66441136671178,30.091502029769924,28.982489851150238,9.250338294993234,5.1899999999999995,1970
324,1975,1,281.2608124253294,278.8758064516135,275.651493428913,70.94623655913979,30.134502688172056,29.027634408602133,9.797043010752688,6.02,1970
325,1975,2,281.4527447089952,279.21150793650867,276.31220238095256,73.19940476190476,30.053288690476155,28.95013392857141,10.492559523809524,7.710000000000001,1970
326,1975,3,283.04321983273627,279.9764635603353,276.02186379928423,65.68010752688173,30.004905913978444,28.906854838709673,11.189516129032258,7.18,1970
327,1975,4,288.3915123456794,284.1955246913583,279.74722222222323,61.019444444444446,30.054186369958295,28.96594444444445,9.334722222222222,3.19,1970
328,1975,5,294.4574970131429,291.1398446833936,289.08936678614145,73.73924731182795,29.95350806451618,28.883776881720408,6.297043010752688,4.45,1970
329,1975,6,296.4501543209885,292.8660493827162,290.8760802469133,72.90416666666667,30.027930555555592,28.958916666666664,7.679166666666666,5.54,1970
330,1975,7,296.91717443249786,294.6441756272412,293.5308243727606,82.72849462365592,30.008400537634383,28.94134408602152,7.348118279569892,7.140000000000001,1970
331,1975,8,297.94512486914977,295.6279422760587,294.5848736354135,83.24764468371467,30.081211305518185,29.01254374158815,6.838492597577389,2.57,1970
332,1975,9,293.76188271604974,291.35987654321036,289.95478395061787,80.54305555555555,30.046194444444474,28.971125000000004,8.01388888888889,2.91,1970
333,1975,10,290.0795101553171,287.5108124253289,285.5193249701319,76.90322580645162,30.11212365591404,29.026102150537632,8.168010752688172,5.29,1970
334,1975,11,285.10293209876596,282.20346932467925,279.0219135802472,69.1763888888889,30.16299999999996,29.06422809457586,8.269444444444444,3.9800000000000004,1970
335,1975,12,279.2190121786201,276.5284393324316,272.34636144940623,64.73612990527741,30.170175913396488,29.057916102841673,9.415426251691475,3.3,1970
336,1976,1,276.4280764635608,273.64656511350074,268.56367980884124,59.56317204301075,30.180537634408612,29.061559139784944,10.422043010752688,5.15,1970
337,1976,2,283.94182630906823,279.72167943805925,274.50616219667967,55.525862068965516,30.130603448275902,29.030186781609192,9.028735632183908,1.83,1970
338,1976,3,286.55566741237897,282.78609246830797,278.8271066368389,62.41476510067114,30.073302013422754,28.981852348993293,9.083221476510067,10.569999999999999,1970
339,1976,4,289.58827160493865,284.41697530864263,279.5736111111109,55.422222222222224,30.05844444444444,28.972805555555592,7.920833333333333,1.4700000000000002,1970
340,1976,5,291.28097371565127,287.99916367980984,285.4707885304666,71.64516129032258,29.967499999999994,28.889448924731226,8.108870967741936,6.74,1970
341,1976,6,295.8141940967397,292.02266264874083,289.7478983155618,71.63004172461753,30.020848400556233,28.951462395543203,7.303198887343533,1.58,1970
342,1976,7,297.3970956210908,294.0548257372659,292.37252010723887,75.80428954423593,30.029611260053567,28.963150134048266,7.156836461126005,4.29,1970
343,1976,8,297.0493148644628,293.24532320524355,291.16310694072115,71.72922252010724,30.05441018766758,28.98737903225808,5.823056300268097,0.5,1970
344,1976,9,293.70247341655147,290.5195987654328,288.3791666666672,73.90694444444445,30.020819444444445,28.946477115117926,7.826629680998613,0.72,1970
345,1976,10,286.2167562724024,283.05666069295165,279.88461768219855,68.7258064516129,30.0534005376344,28.961155913978484,8.946236559139784,3.55,1970
346,1976,11,279.666203703704,276.6276234567912,272.00262345679033,62.604166666666664,30.115625000000055,29.006958333333326,9.381944444444445,4.09,1970
347,1976,12,277.5012253796427,274.6956322357543,270.085799127951,62.131258457374834,30.09917456021648,28.98583220568333,10.21380243572395,4.01,1970
348,1977,1,271.7775388291519,269.45301672640403,263.72123655914004,58.29032258064516,30.077620967741915,28.951142473118267,10.932795698924732,3.4899999999999998,1970
349,1977,2,278.7072065378904,274.55746244015177,267.5218012217273,48.03863298662704,30.084784546805334,28.974457652303116,10.166419019316493,1.64,1970
350,1977,3,286.0606929510161,281.99557945041903,277.3569892473124,60.168010752688176,30.036733870967716,28.945819892473097,10.368279569892474,6.28,1970
351,1977,4,290.35910493827214,285.85293209876613,281.96172839506227,61.80555555555556,30.097416666666692,29.013680555555574,8.85138888888889,1.77,1970
352,1977,5,293.98595035142847,289.79199192463074,286.842238672051,67.19111709286676,30.023122476446837,28.949596231493967,7.892328398384926,1.4000000000000001,1970
353,1977,6,297.9385802469145,292.7202160493833,289.5975308641974,63.172222222222224,29.983777777777767,28.920180555555564,8.658333333333333,3.0300000000000002,1970
354,1977,7,299.2073476702512,295.01256916405026,292.99746523104545,71.52759084791386,30.069180107526904,29.003763440860194,7.301075268817204,4.09,1970
355,1977,8,298.0058841099172,295.00733512786104,293.5845878136206,78.28494623655914,30.075154777927267,29.007765814266488,6.353494623655914,4.18,1970
356,1977,9,295.4046296296298,292.7016975308646,291.1839506172846,78.80277777777778,30.01588888888882,28.946527777777764,6.938888888888889,3.8400000000000003,1970
357,1977,10,288.07254989574045,284.7593238010131,281.65536193029465,68.14343163538874,30.06657718120806,28.977680965147435,9.609919571045577,5.0,1970
358,1977,11,285.1248805671143,282.58982123593887,279.33200030821496,71.82801664355063,30.068557558945944,28.97346740638001,9.753120665742024,6.83,1970
359,1977,12,278.6469969969975,276.0396396396405,271.6222222222223,63.72027027027027,30.065959459459467,28.956256756756755,10.60945945945946,2.37,1970
360,1978,1,273.7913124533933,271.8330723340799,267.6488814317675,66.76375838926174,30.124043126684658,28.999449664429513,12.024161073825503,7.030000000000001,1970
361,1978,2,276.73885591823296,273.4854764259808,267.85243982855303,56.37240356083086,30.06882789317506,28.954169139465865,10.250741839762611,0.77,1970
362,1978,3,283.7517897091726,279.8121923937367,275.40503355704726,61.354362416107385,30.033838926174482,28.936523489932895,10.242953020134228,2.63,1970
363,1978,4,289.67391975308635,284.91929012345753,280.72407407407366,60.481944444444444,29.98969444444443,28.907430555555603,9.3625,3.49,1970
364,1978,5,292.7398583146909,289.2230797912012,286.8382923191645,71.58255033557047,29.960940860215036,28.887446236559104,8.351677852348994,6.8,1970
365,1978,6,297.4524691358033,293.47870370370356,291.3591049382721,71.12916666666666,30.05798611111112,28.99047222222216,7.595833333333333,2.3899999999999997,1970
366,1978,7,298.551193139449,294.67572706935175,292.7838553318415,72.8993288590604,30.027476510067086,28.9625771812081,8.205369127516779,2.4400000000000004,1970
367,1978,8,298.2759946949609,295.1143383436496,293.6304008252295,77.5159151193634,30.079363395225492,29.012068965517216,7.287798408488063,5.500000000000001,1970
368,1978,9,297.21172839506283,293.44012345679045,291.47330246913555,72.63194444444444,30.057930555555558,28.990388888888926,7.338888888888889,0.81,1970
369,1978,10,289.7591696535249,285.32891278375155,281.4370370370369,61.376344086021504,30.113427419354828,29.028279569892426,8.384408602150538,0.2,1970
370,1978,11,287.6376543209876,284.3706790123455,281.3729938271606,69.70555555555555,30.13166666666665,29.039819444444444,7.776388888888889,2.87,1970
371,1978,12,280.72419835943333,278.0582774049217,274.1268829231923,66.93020134228188,30.14440268456376,29.036993288590626,9.353020134228188,3.72,1970
372,1979,1,275.5019761372116,273.4027964205819,269.5459731543629,68.52348993288591,30.097382550335563,28.97981208053692,11.130201342281879,4.9,1970
373,1979,2,278.45295525837935,276.21092124814277,272.6835974905068,70.26597325408618,30.14251114413076,29.025408618127805,10.202080237741455,5.619999999999999,1970
374,1979,3,286.47063918757533,282.27111708482727,277.78062658890457,59.236559139784944,30.091720430107518,28.994287634408582,9.862903225806452,3.19,1970
375,1979,4,290.4215364462942,285.7744413623065,281.5341886269075,60.10540915395284,30.02678224687935,28.940790568654673,10.3,11.61,1970
376,1979,5,293.9822147651012,290.0918344519018,287.3863907531697,68.48053691275167,30.002446236559102,28.925524193548377,8.633557046979865,2.16,1970
377,1979,6,297.2055555555564,292.35370370370435,289.44320987654316,64.0875,30.077555555555534,29.003375000000016,8.954166666666667,0.75,1970
378,1979,7,298.58608124253345,295.1482078853054,293.49647550776746,75.52150537634408,30.06537634408608,28.99430107526879,9.466397849462366,3.62,1970
379,1979,8,299.19465352449276,295.09295101553306,293.0932497013152,71.31048387096774,30.05685483870965,28.986895161290313,8.036290322580646,6.930000000000001,1970
380,1979,9,295.35524691358034,292.85833333333375,291.50802469135897,80.27916666666667,29.98531944444439,28.910472222222225,11.268055555555556,6.09,1970
381,1979,10,289.65462962962965,286.3571385902029,283.54874551971375,70.57123655913979,30.024448924731136,28.936182795698944,9.25268817204301,2.1399999999999997,1970
382,1979,11,285.3359567901242,282.4347222222228,279.2966049382722,70.28055555555555,30.121902777777798,29.020597222222165,9.793055555555556,5.13,1970
383,1979,12,280.8495940460082,277.8282438731024,273.36350172906435,63.83761840324763,30.179093369418112,29.065548037889034,10.508795669824087,0.6900000000000001,1970
384,1980,1,280.0421744324977,278.32995818399115,276.0293309438479,78.4260752688172,30.081088709677402,28.969314516129035,10.864247311827956,5.6,1980
385,1980,2,278.35883150008004,275.3339630161011,270.5292443806791,61.4103299856528,30.101248206599685,28.98487804878045,10.61406025824964,2.69,1980
386,1980,3,283.83605518270014,280.75551826994825,277.0739373601795,68.06711409395973,30.01348118279571,28.911812080536908,12.401342281879195,11.350000000000001,1980
387,1980,4,290.14106179688747,285.44542302357854,281.2213515179537,60.24133148404993,29.941317614424364,28.856736111111143,10.790568654646325,1.7,1980
388,1980,5,295.110125448029,291.0076762246118,288.30681003584243,68.20833333333333,29.945430107526924,28.87158602150537,9.123655913978494,8.35,1980
389,1980,6,298.92160493827237,294.44706790123513,292.08287037037184,68.34166666666667,30.00787499999994,28.939916666666647,9.093055555555555,4.39,1980
390,1980,7,302.2845579450424,297.1867383512545,294.98094384707264,67.1263440860215,29.99827956989245,28.938077956989243,8.169354838709678,0.74,1980
391,1980,8,301.2369175627244,296.4855734767033,294.32980884109924,68.52822580645162,30.032674731182826,28.97017473118283,7.995967741935484,1.2200000000000002,1980
392,1980,9,298.65462962963005,294.7811728395061,292.88765432098825,73.47777777777777,30.04180555555557,28.972972222222232,8.230555555555556,4.7700000000000005,1980
393,1980,10,289.18569295101594,286.3003882915179,283.93031660692986,74.3736559139785,30.052664872139946,28.964474393530995,9.075268817204302,1.56,1980
