,Year,Month,AvgDryBulbTemp_NewYork,AvgWetBulbTemp_NewYork,AvgDewPointTemp_NewYork,AvgHumidity_NewYork,AvgSeaLevelPressure_NewYork,AvgStationPressure_NewYork,AvgWindspeed_NewYork,Precipitation_NewYork,DECADE
197,1964,6,294.60370370370396,289.88302469135874,286.44706790123445,63.025,29.980249999999973,29.92819444444443,10.775,2.85,1960
198,1964,7,297.38013739546017,293.36356033452876,291.0517323775387,70.09408602150538,29.992674731182806,29.94081989247318,11.184139784946236,4.5600000000000005,1960
199,1964,8,295.9464456391882,291.4437574671452,288.41807048984515,64.47849462365592,29.989892473118303,29.938145161290294,11.286290322580646,0.23999999999999996,1960
200,1964,9,292.9408950617293,288.1345679012345,284.3259259259266,60.272222222222226,30.090222222222216,30.038500000000013,11.9875,1.7800000000000002,1960
201,1964,10,286.06816009558,282.1591099163686,277.7893369175628,59.48924731182796,30.069663978494617,30.017567204301052,10.459677419354838,1.68,1960
202,1964,11,283.07824074074114,279.86990740740794,275.71915469015664,62.83888888888889,30.082527777777756,30.030513888888894,11.069444444444445,1.6500000000000001,1960
203,1964,12,275.787395459976,274.32084826762326,271.5363500597374,75.37903225806451,30.14404569892475,30.09194892473116,11.510752688172044,4.25,1960
204,1965,1,272.19345878136204,270.0048387096771,265.0877240143369,60.233870967741936,30.0466935483871,29.99258064516127,12.995967741935484,1.06,1960
205,1965,2,273.9386904761902,271.8107142857143,267.22490079365065,63.14732142857143,30.04977678571426,29.99647321428572,12.964285714285714,0.87,1960
206,1965,3,277.42264614011594,274.71403391343136,270.10671575189644,61.734939759036145,29.998514056224895,29.946305220883545,11.236947791164658,0.65,1960
207,1965,4,282.96249999999986,279.25416666666683,274.3421296296295,59.00833333333333,29.98425000000001,29.93245833333332,10.729166666666666,0.8200000000000001,1960
208,1965,5,292.34802867383524,287.33682795698905,283.2060035842293,57.693548387096776,30.024032258064523,29.971693548387105,10.713709677419354,0.47,1960
209,1965,6,295.4300925925925,289.4324074074071,285.00416666666666,53.979166666666664,30.03158333333334,29.979625000000006,10.716666666666667,0.42000000000000004,1960
210,1965,7,297.4734767025087,291.9537634408603,288.3717741935485,59.30241935483871,29.988991935483877,29.93657258064516,9.71774193548387,0.66,1960
211,1965,8,297.19121863799285,292.82293906810014,290.05860215053707,66.54435483870968,29.9816935483871,29.92903225806449,10.080645161290322,0.33999999999999997,1960
212,1965,9,293.9892942298522,290.8824749642344,288.7150929899854,73.5107296137339,30.160686695278947,30.10802575107296,10.051502145922747,0.27,1960
213,1965,10,286.47213261648744,282.6885304659496,278.1970430107527,60.358870967741936,30.00673387096773,29.954677419354812,11.548387096774194,0.37,1960
214,1965,11,280.9138888888885,277.6199074074073,272.76805555555535,58.77916666666667,30.05358333333336,30.001291666666663,11.7625,0.39,1960
215,1965,12,277.51603942652287,274.7046594982083,269.98467741935497,59.766129032258064,30.06540322580647,30.01306451612902,10.709677419354838,0.6000000000000001,1960
216,1966,1,287.0388888888889,282.17777777777775,276.55277777777775,51.25,30.026249999999997,29.975,11.75,0.0,1960
217,1966,2,,,,,,,,0.0,1960
218,1966,3,,,,,,,,0.0,1960
219,1966,4,,,,,,,,0.0,1960
220,1966,5,,,,,,,,0.0,1960
221,1966,6,,,,,,,,0.0,1960
222,1966,7,,,,,,,,0.0,1960
223,1966,8,,,,,,,,0.0,1960
224,1966,9,,,,,,,,0.0,1960
225,1966,10,,,,,,,,0.0,1960
226,1966,11,,,,,,,,0.0,1960
227,1966,12,,,,,,,,0.0,1960
228,1967,1,,,,,,,,0.0,1960
229,1967,2,,,,,,,,0.0,1960
230,1967,3,,,,,,,,0.0,1960
231,1967,4,,,,,,,,0.0,1960
232,1967,5,,,,,,,,0.0,1960
233,1967,6,,,,,,,,0.0,1960
234,1967,7,,,,,,,,0.0,1960
235,1967,8,,,,,,,,0.0,1960
236,1967,9,,,,,,,,0.0,1960
237,1967,10,,,,,,,,0.0,1960
238,1967,11,,,,,,,,0.0,1960
239,1967,12,,,,,,,,0.0,1960
240,1968,1,,,,,,,,0.0,1960
241,1968,2,,,,,,,,0.0,1960
242,1968,3,,,,,,,,0.0,1960
243,1968,4,,,,,,,,0.0,1960
244,1968,5,,,,,,,,0.0,1960
245,1968,6,,,,,,,,0.0,1960
246,1968,7,,,,,,,,0.0,1960
247,1968,8,,,,,,,,0.0,1960
248,1968,9,,,,,,,,0.0,1960
249,1968,10,,,,,,,,0.0,1960
250,1968,11,,,,,,,,0.0,1960
251,1968,12,,,,,,,,0.0,1960
252,1969,1,,,,,,,,0.0,1960
253,1969,2,,,,,,,,0.0,1960
254,1969,3,,,,,,,,0.0,1960
255,1969,4,,,,,,,,0.0,1960
256,1969,5,,,,,,,,0.0,1960
257,1969,6,,,,,,,,0.0,1960
258,1969,7,,,,,,,,0.0,1960
259,1969,8,,,,,,,,0.0,1960
260,1969,9,,,,,,,,0.0,1960
261,1969,10,,,,,,,,0.0,1960
262,1969,11,,,,,,,,0.0,1960
263,1969,12,,,,,,,,0.0,1960
264,1970,1,,,,,,,,0.0,1970
265,1970,2,,,,,,,,0.0,1970
266,1970,3,,,,,,,,0.0,1970
267,1970,4,,,,,,,,0.0,1970
268,1970,5,,,,,,,,0.0,1970
269,1970,6,,,,,,,,0.0,1970
270,1970,7,,,,,,,,0.0,1970
271,1970,8,,,,,,,,0.0,1970
272,1970,9,,,,,,,,0.0,1970
273,1970,10,,,,,,,,0.0,1970
274,1970,11,,,,,,,,0.0,1970
275,1970,12,,,,,,,,0.0,1970
276,1971,1,,,,,,,,0.0,1970
277,1971,2,,,,,,,,0.0,1970
278,1971,3,,,,,,,,0.0,1970
279,1971,4,,,,,,,,0.0,1970
280,1971,5,,,,,,,,0.0,1970
281,1971,6,,,,,,,,0.0,1970
282,1971,7,,,,,,,,0.0,1970
283,1971,8,,,,,,,,0.0,1970
284,1971,9,,,,,,,,0.0,1970
285,1971,10,,,,,,,,0.0,1970
286,1971,11,,,,,,,,0.0,1970
287,1971,12,,,,,,,,0.0,1970
288,1972,1,,,,,,,,0.0,1970
289,1972,2,,,,,,,,0.0,1970
290,1972,3,,,,,,,,0.0,1970
291,1972,4,,,,,,,,0.0,1970
292,1972,5,,,,,,,,0.0,1970
293,1972,6,,,,,,,,0.0,1970
294,1972,7,,,,,,,,0.0,1970
295,1972,8,,,,,,,,0.0,1970
296,1972,9,,,,,,,,0.0,1970
297,1972,10,,,,,,,,0.0,1970
298,1972,11,,,,,,,,0.0,1970
299,1972,12,,,,,,,,0.0,1970
300,1973,1,274.85770633835017,272.1493861264578,266.44975579975636,55.78708791208791,30.064287671232886,30.030949105914654,13.553571428571429,2.8600000000000003,1970
301,1973,2,273.5032235939647,270.8445668135094,264.60391903531456,54.093023255813954,30.131906976744133,30.104449339207047,13.808709175738725,2.6,1970
302,1973,3,280.0463675213682,277.451323484149,273.505555555556,66.73103448275862,30.066408839779072,30.035304709141275,12.251728907330568,3.29,1970
303,1973,4,284.49028765607716,280.85902481428803,276.4825430693855,60.94310099573257,29.925704125177795,29.89520625889046,13.311965811965813,6.93,1970
304,1973,5,287.9300925925933,284.59150417827385,281.4338819347863,67.63838664812239,29.91990250696375,29.88947075208912,11.6016713091922,3.83,1970
305,1973,6,295.32405266538217,291.71695568400827,289.42809890815715,71.33815028901734,30.008742774566542,29.978352601156097,10.422575976845152,5.529999999999999,1970
306,1973,7,297.89594429139953,293.3726813590453,290.75330578512467,66.2534435261708,29.982438016528917,29.951873278236903,9.600550964187327,3.2,1970
307,1973,8,298.0585600122947,293.8817636195754,291.56874422899386,68.8393351800554,30.03453665283542,30.004121715076085,9.084487534626039,2.17,1970
308,1973,9,293.7414750957857,289.4748479026582,286.24512390087955,64.30791366906475,30.079195402298808,30.048143884892074,10.426724137931034,2.18,1970
309,1973,10,288.5410868576627,284.74845384265603,281.1074048810069,63.736698499317875,30.078076398362853,30.046939890710398,11.4,2.6799999999999997,1970
310,1973,11,282.63760991207096,278.95166746833445,274.0005691839027,57.24819624819625,30.01784172661866,29.987035971223044,12.842939481268012,1.44,1970
311,1973,12,277.3235347985359,275.0255739210288,271.07317110498934,65.89118457300276,30.077486263736237,30.04689560439561,12.450413223140496,6.92,1970
312,1974,1,275.0781045751641,272.9393772893777,268.9764652014655,65.79120879120879,30.161915184678545,30.131354309165552,10.622068965517242,2.6500000000000004,1970
313,1974,2,273.09252873563287,270.79597931264647,265.91861569215405,61.29085457271364,29.981276276276276,29.95181954887217,13.349325337331335,1.2000000000000002,1970
314,1974,3,278.4713957759413,275.20387205387283,269.3980869299054,55.90220385674931,29.969476584022058,29.939049586776843,13.513812154696133,3.72,1970
315,1974,4,285.4547064531787,281.28682678311566,276.548026847809,58.0,29.978573508005837,29.947976710334803,12.155749636098982,2.67,1970
316,1974,5,288.49712748218917,284.80072859745,281.15060633621357,64.77489768076398,29.96419398907107,29.933579234972665,10.763337893296853,3.65,1970
317,1974,6,293.3783862810185,289.8712725546057,287.43458372902813,70.83475783475784,29.980028449502118,29.949416785206267,9.75,2.39,1970
318,1974,7,297.8744928852563,292.6361870066797,289.4402246508801,61.56284153005465,29.994577656675794,29.964168937329692,9.62755798090041,1.46,1970
319,1974,8,297.1957783841143,292.8729811778997,290.23105646630256,66.97677595628416,30.08379263301496,30.053032786885247,9.020491803278688,5.050000000000001,1970
320,1974,9,292.3444053758407,288.6500781372092,285.73009063916254,66.85232067510549,30.04697609001408,30.016394366197197,9.605633802816902,5.34,1970
321,1974,10,285.3281425748596,281.31233470132247,276.4202538379704,57.18057455540356,30.19865937072504,30.16769863013703,9.410714285714286,1.98,1970
322,1974,11,281.9356025039125,279.0060250391242,275.00367762128343,63.807042253521125,30.016084507042237,29.985063469675616,10.53737658674189,1.01,1970
323,1974,12,277.4960012210021,275.0799450549452,271.1002442002458,64.75824175824175,30.01885989010988,29.988076923076946,10.651098901098901,5.709999999999999,1970
324,1975,1,275.87328186497155,273.84349704411125,270.2888509928763,68.48158253751706,30.0850817438692,30.054604904632164,11.143246930422919,4.4399999999999995,1970
325,1975,2,275.0736526946112,272.5869481925709,267.5711227719478,60.515742128935536,30.046227544910163,30.01561377245515,10.772113943028486,3.0199999999999996,1970
326,1975,3,277.2288873689017,274.18120243531257,268.5480213089806,56.37671232876713,29.945649794801632,29.91528043775651,11.891632373113854,2.74,1970
327,1975,4,281.39865463754404,277.1373015873017,270.7732366460619,49.798858773181166,29.933823109843097,29.903466476462203,12.59771754636234,2.75,1970
328,1975,5,290.505493568883,286.5790382819798,283.3501862197396,64.98882681564245,29.98740585774061,29.957384615384584,8.692307692307692,2.76,1970
329,1975,6,293.84874804381866,290.1253086419752,287.6249608763698,69.63661971830986,30.026431593794094,29.997242798353888,9.099009900990099,5.36,1970
330,1975,7,297.2870673952643,293.1408675799096,290.6720097146331,68.44672131147541,29.997534246575352,29.966927297667972,8.556771545827633,11.579999999999998,1970
331,1975,8,296.5073197152588,292.21685236768826,289.5559114825137,66.77019498607243,30.037172701949906,30.006949860724205,8.388268156424582,3.34,1970
332,1975,9,291.2087121212121,287.9679803735365,285.31445077556117,69.80626780626781,30.115738636363652,30.08515624999997,9.363636363636363,9.030000000000001,1970
333,1975,10,288.4482848620432,284.9561148396727,281.6444071588367,66.00536912751677,30.112402684563754,30.08108724832214,10.944966442953021,2.6300000000000003,1970
334,1975,11,284.73101851851936,281.3621913580249,277.42006172839535,62.670833333333334,30.11261111111109,30.08109874826151,11.725,3.7900000000000005,1970
335,1975,12,276.00660660660674,273.5509009009011,268.8692192192202,61.456756756756754,30.16017567567565,30.128864864864852,13.31891891891892,3.49,1970
336,1976,1,271.42210274790904,269.3395161290323,264.1797192353646,59.86693548387097,30.091196236559117,30.06008064516131,13.880376344086022,5.38,1970
337,1976,2,277.8080583452897,274.7497130559541,269.68594771241874,58.21664275466284,30.000286944045886,29.96912482065996,14.289813486370157,2.84,1970
338,1976,3,279.99139784946277,276.61102150537664,271.4064217443251,57.50806451612903,30.0695833333333,30.037836021505363,14.440860215053764,2.04,1970
339,1976,4,286.38778702419495,281.27374788102975,275.1387501926341,49.447988904299585,29.96355062413314,29.932371705963977,12.722607489597781,2.52,1970
340,1976,5,289.4711200476622,285.4466934763184,281.6233392910334,62.09651474530831,29.957412868632723,29.92630026809652,12.68632707774799,3.7,1970
341,1976,6,296.15354445985554,291.6104715672679,288.7032439513017,65.14701803051318,30.040638002773903,30.009750346740645,11.092926490984743,2.7399999999999998,1970
342,1976,7,297.2002751747735,292.02178343001754,288.71596757400005,61.1954484605087,29.926608579088512,29.895448460508653,11.208835341365463,1.0,1970
343,1976,8,296.7923054070121,292.084194890078,289.0457219251342,63.70187165775401,30.07060321715816,30.039410187667567,10.859625668449198,5.39,1970
344,1976,9,292.8606802092952,288.7232533087108,285.52765466297325,64.54709141274238,30.018019390581685,29.986343490304723,10.5803324099723,2.81,1970
345,1976,10,285.6459095641828,282.0411200356986,277.63237394020587,60.49531459170014,30.034364123159303,30.002864792503317,12.477911646586346,4.550000000000001,1970
346,1976,11,279.05335487842433,275.30604801477415,269.14492151431256,50.83102493074792,29.95351800554019,29.922077562326827,12.448753462603879,0.31000000000000005,1970
347,1976,12,272.6132132132138,270.1770270270272,264.6732732732734,56.97702702702703,29.99108108108109,29.959540540540548,12.621621621621621,2.1,1970
348,1977,1,267.98765266607126,266.035761096217,260.40052129877887,56.605898123324394,29.88268456375839,29.850926174496664,12.823056300268096,1.9900000000000002,1970
349,1977,2,273.661998685076,271.0896778435242,265.83888888888913,57.55621301775148,29.94226331360946,29.910739644970423,11.097633136094675,1.7500000000000002,1970
350,1977,3,280.4004834151426,277.09466755912536,272.14895879815646,59.14993306559572,29.974919571045543,29.943954423592537,11.649263721552877,6.550000000000001,1970
351,1977,4,284.5746196403878,279.99954664207763,274.07285231289467,53.20331950207469,30.06940525587829,30.03788381742736,11.37344398340249,2.8400000000000003,1970
352,1977,5,291.0214859437754,285.539782543938,280.5062704795954,53.584450402144775,30.002262382864746,29.970709504685438,10.829986613119143,1.82,1970
353,1977,6,293.7101596071213,289.0040515653786,285.47274401473345,61.75966850828729,29.890151933701688,29.859254143646357,10.814917127071823,3.2700000000000005,1970
354,1977,7,298.19704301075285,293.017831541219,289.89357825567544,62.46639784946237,30.030725806451624,29.99962365591399,9.400537634408602,1.53,1970
355,1977,8,296.79727815063416,293.38489932885926,291.2916853094707,73.11677852348993,30.05681879194629,30.02565100671143,8.912751677852349,4.32,1970
356,1977,9,292.6674427539581,289.5093053634553,287.2817043184266,73.07607192254495,30.03186721991703,30.001134163208878,10.257261410788383,4.8,1970
357,1977,10,285.8396654719237,283.37730671452044,280.85534647550816,73.21908602150538,30.029327956989242,29.998398384925974,11.166666666666666,5.78,1970
358,1977,11,281.5501844167824,279.5158048630351,276.6556940597107,73.33795013850416,30.13899031811897,30.108381742738526,12.85615491009682,8.18,1970
359,1977,12,275.0268768768772,272.8024024024031,268.3692192192194,63.22702702702703,30.025405405405426,29.994797297297318,13.421621621621622,4.890000000000001,1970
360,1978,1,271.3790735775994,269.47931188561284,264.98199285075964,63.4088471849866,30.008026845637595,29.977409395973176,14.827077747989277,6.04,1970
361,1978,2,270.3308862433864,268.0607142857148,262.5307870370379,56.433035714285715,30.039657738095222,30.00915178571431,12.163690476190476,0.92,1970
362,1978,3,276.66030465949854,273.5778673835126,268.051433691757,55.79032258064516,30.055510752688214,30.025215053763414,12.629032258064516,2.14,1970
363,1978,4,283.055224225613,278.4648148148149,272.14691358024766,50.076388888888886,29.94844660194176,29.917822468793343,12.718446601941748,1.8699999999999997,1970
364,1978,5,288.12909199522187,284.76813022700117,281.553524492234,67.86962365591398,29.998118279569916,29.967836021505377,11.080645161290322,8.100000000000001,1970
365,1978,6,294.20409153952886,289.23876560332917,285.4546694405919,59.66712898751734,30.02723994452151,29.99696255201111,10.536754507628293,1.1400000000000001,1970
366,1978,7,296.4258363201914,291.2712664277183,287.8124850657114,60.405913978494624,30.016491935483877,29.986451612903195,11.116935483870968,3.7199999999999998,1970
367,1978,8,296.8801587301596,293.1218614718618,290.944372294373,70.81688311688312,30.08138961038965,30.051441558441564,10.18051948051948,3.8400000000000003,1970
368,1978,9,291.78100704009825,287.85462197734995,284.68734312825273,64.89944903581267,30.10199724517904,30.07181818181819,10.53305785123967,3.93,1970
369,1978,10,286.52635365672785,282.7138629283496,278.5223483162739,59.837116154873165,30.10798397863816,30.078010680907884,11.002670226969292,1.1600000000000001,1970
370,1978,11,281.99522734116306,278.9012797350202,274.82946401686263,62.859078590785906,30.188371777476238,30.15878048780488,10.981029810298104,2.24,1970
371,1978,12,276.5657468727007,274.021228844739,269.4399190581314,61.51390728476821,30.034137931034543,30.003793103448217,13.492715231788079,4.79,1970
372,1979,1,272.8449439065631,271.2228925874557,267.43593413357974,68.85872576177286,29.961315789473637,29.93085991678226,14.390820584144645,8.05,1970
373,1979,2,268.1256944444445,266.4057125414272,260.9269056340486,59.444270015698585,30.148500000000023,30.118390625,14.25,4.029999999999999,1970
374,1979,3,279.38127340824,276.6698244789226,272.52862404011984,64.69957686882934,30.111011235955043,30.081123595505627,12.30379746835443,3.190000000000001,1970
375,1979,4,282.9751179437127,279.99912452953794,276.2186660111441,66.78235294117647,30.031803519061555,30.00243401759528,11.71976401179941,3.0500000000000003,1970
376,1979,5,290.2149310398266,286.6612359550564,283.55574282147404,67.64606741573034,30.023668061366777,29.99362622036263,10.667132867132867,3.13,1970
377,1979,6,293.5456834532378,289.2965892597975,286.0632398000322,64.47460087082729,30.09546762589928,30.065640287769792,9.86599423631124,1.1800000000000002,1970
378,1979,7,297.8094982078858,292.92528089887776,289.9532147315855,63.526685393258425,30.028595505618014,29.998723702664744,9.343618513323984,1.13,1970
379,1979,8,296.8943980837584,292.523358059033,289.8220754133836,66.61891515994436,30.031376912378335,30.001196105702295,10.387726638772664,4.2700000000000005,1970
380,1979,9,293.3972750935423,289.65269211943274,286.85451949747176,67.44640234948605,30.08770131771594,30.05783308931187,10.89149560117302,3.11,1970
381,1979,10,286.3515873015878,283.38559375994936,280.2585677952632,68.20028612303291,29.994363376251826,29.964248927038582,10.947067238912732,3.15,1970
382,1979,11,283.1788184438042,280.99682080924936,278.3033397559413,73.26878612716763,30.129841498559106,30.100043227665708,10.682608695652174,2.87,1970
383,1979,12,276.9192307692312,274.56067538126433,270.6149859943984,65.18207282913166,30.120881118881144,30.091006993006992,12.918539325842696,1.8800000000000001,1970
384,1980,1,273.61373456790136,271.0778861033735,265.7451717734452,57.34958217270195,30.077958333333324,30.048097222222204,13.502086230876216,1.62,1980
385,1980,2,272.261766633891,269.480539119001,262.9880999342535,51.36390532544379,30.029202363367826,29.99951327433625,14.759643916913946,0.94,1980
386,1980,3,277.49942528735687,274.7836709637824,269.6977286678944,60.25276243093923,30.01026279391424,29.97838620689658,15.492392807745505,7.94,1980
387,1980,4,284.571450393954,280.84243156199744,276.32310789049944,60.52608695652174,29.95008683068014,29.91979739507964,13.339650145772595,5.82,1980
388,1980,5,291.14938013327156,286.0718967921902,281.47635983263655,56.708507670850764,29.903584379358428,29.873709902370972,11.560669456066945,1.84,1980
389,1980,6,294.1549245921825,288.8986919052017,284.95594028932027,57.74792243767313,29.945055401662067,29.91491689750692,12.060941828254848,2.74,1980
390,1980,7,298.8867795603095,293.51764705882493,290.4153000594174,61.64572192513369,29.9437700534759,29.9136898395722,11.573529411764707,4.72,1980
391,1980,8,298.59518518518513,294.152962962964,291.7137037037043,67.51333333333334,30.006946666666725,29.976906666666668,11.425333333333333,1.32,1980
392,1980,9,294.47024265645024,290.4788439955109,287.6024611191289,67.21212121212122,30.07595683453236,30.04632183908044,12.679190751445086,1.1600000000000001,1980
393,1980,10,286.1948259418224,282.8965327594459,279.29618205005556,64.9296987087518,30.001101573676667,29.972063037249296,13.488505747126437,2.6700000000000004,1980
394,1980,11,279.3357739242134,276.6151873291534,272.6105242000326,64.30390738060781,30.046092619392184,30.016358381502904,15.2,2.6500000000000004,1980
395,1980,12,272.478093697026,270.6538687712789,266.675224388734,66.92339832869081,30.140277777777783,30.11037447988904,14.286111111111111,0.54,1980
396,1981,1,269.2558841099173,267.48019713261664,263.1089307048986,63.86693548387097,30.013642473118242,29.98353494623657,13.619623655913978,0.47000000000000003,1980
397,1981,2,276.6316453621767,274.7634054408399,271.10313012127216,69.26253687315634,30.154395280235974,30.124454277286137,14.812684365781712,5.109999999999999,1980
398,1981,3,278.1291200596571,274.84877538829204,269.50005973715696,55.700268817204304,29.84786577181202,29.817812080536903,14.780913978494624,1.07,1980
399,1981,4,285.3104938271606,281.418518518519,276.6854938271612,58.81527777777778,30.03025000000001,30.000152777777767,14.261111111111111,2.9000000000000004,1980
400,1981,5,290.5112970400121,286.0177673657595,281.838829391641,60.730923694779115,29.956439089692143,29.926224899598374,12.448460508701473,3.19,1980
401,1981,6,295.68759975445084,290.6323511356667,287.0726519337019,61.193370165745854,29.94103591160222,29.910939226519293,12.585635359116022,1.86,1980
402,1981,7,298.67870991797264,293.6563385533185,290.7592468307242,64.16644295302014,29.99642953020133,29.966375838926194,12.970469798657717,4.74,1980
403,1981,8,297.03888888888895,291.83436709802277,288.44822995686496,60.730923694779115,30.044176706827304,30.014149933065585,12.025435073627845,0.29000000000000004,1980
404,1981,9,292.157716049383,288.2873456790122,285.24104938271665,66.00555555555556,29.99663888888891,29.966624999999976,13.844444444444445,2.8100000000000005,1980
405,1981,10,285.29680406212736,282.2255675029869,278.8250298685788,66.64112903225806,30.1242876344086,30.094193548387075,13.498655913978494,3.1799999999999997,1980
406,1981,11,281.5195987654328,277.98487654321036,272.98410493827237,57.202777777777776,29.969124999999995,29.938875000000007,14.397222222222222,1.63,1980
407,1981,12,275.65300300300356,273.19435423244636,268.73036385505975,61.90798376184033,29.97435135135134,29.944216216216187,14.503382949932341,4.390000000000001,1980
408,1982,1,269.5874253285545,267.3435483870969,260.97407407407457,53.25,30.067204301075268,30.037110215053772,15.133064516129032,4.76,1980
409,1982,2,274.79103835978873,272.19348544973633,266.8222883597892,58.20386904761905,30.180997023809557,30.151011904761873,14.302083333333334,2.27,1980
410,1982,3,277.98563885170347,274.98400267737674,269.8136878165031,59.340026773761714,30.0942436412316,30.064243641231545,13.593038821954485,2.3,1980
411,1982,4,283.15771604938294,278.67777777777843,272.5643518518528,51.59722222222222,29.996569444444454,29.966527777777763,16.29861111111111,3.7,1980
412,1982,5,290.28410991636855,286.4997610513745,283.109677419355,67.2997311827957,30.047943548387117,30.017943548387098,11.685483870967742,2.03,1980
413,1982,6,292.37007069310033,289.0282849239281,286.6001306285542,71.65698478561549,29.941383125864483,29.91145228215766,12.157676348547717,4.7,1980
414,1982,7,297.539187574672,292.4585424133817,289.305167264039,62.11827956989247,30.015040322580642,29.98505376344083,11.35752688172043,2.9699999999999998,1980
415,1982,8,295.36699522102816,291.266039426524,288.4673536439672,66.90188172043011,30.042795698924746,30.01275537634413,11.951612903225806,2.71,1980
416,1982,9,292.3239867468028,289.29732624441374,287.12672985051586,73.85714285714286,30.092843273231622,30.06282940360613,11.39251040221914,1.36,1980
417,1982,10,287.1329749103946,284.05651135005985,280.93375149342904,68.02688172043011,30.142284946236536,30.112284946236542,12.50268817204301,1.65,1980
418,1982,11,282.6291666666667,280.00956790123547,276.4733024691364,67.59305555555555,30.21473611111109,30.18466666666663,12.780555555555555,3.19,1980
419,1982,12,278.62672672672676,276.5261261261266,273.04864864864953,69.33243243243243,30.193567567567605,30.163554054054032,12.428378378378378,1.39,1980
420,1983,1,274.37744220730866,272.0396346010447,267.2961595824015,61.2,30.092456375838946,30.06245637583892,14.248322147651006,4.14,1980
421,1983,2,274.7182870370375,272.11825396825435,266.934722222223,58.88095238095238,30.04165178571425,30.011547619047633,13.671130952380953,2.6700000000000004,1980
422,1983,3,279.13267622461245,276.1928614097973,271.42732974910473,61.560483870967744,29.858481182795728,29.828427419354842,16.287634408602152,8.15,1980
423,1983,4,283.9613730929269,281.07803205424534,277.71233626136564,68.69486823855756,29.85994452149794,29.82990291262141,13.52011095700416,11.510000000000002,1980
424,1983,5,287.7898210290831,284.71375838926235,281.58922445935883,69.54630872483222,29.98279194630874,29.952805369127482,12.094086021505376,3.77,1980
425,1983,6,295.37914742997924,290.60306248076347,287.36745152354644,62.82686980609418,30.007922437673123,29.977853185595585,9.92382271468144,1.9499999999999997,1980
426,1983,7,298.62640382317846,293.34115890083655,290.2572281959387,62.32392473118279,29.95965053763435,29.929381720430072,10.353494623655914,3.41,1980
427,1983,8,297.597423294609,293.5015043193331,291.15342567768886,69.28820375335121,30.009450402144783,29.979410187667604,10.861930294906166,1.7200000000000002,1980
428,1983,9,294.65848765432145,289.9686728395061,286.7032407407407,62.80694444444445,30.08993055555553,30.059902777777804,11.175,3.2800000000000002,1980
429,1983,10,287.1471624850661,284.04605734767125,280.8545997610518,67.84139784946237,30.18198924731184,30.152016129032294,12.404569892473118,7.219999999999999,1980
430,1983,11,281.9339506172845,279.3359567901245,275.9972222222228,68.63888888888889,29.927027777777806,29.89691666666669,13.779166666666667,4.71,1980
431,1983,12,274.79035483386,272.63278454367827,268.2605096977906,63.50067658998647,30.12638211382113,30.096260162601638,14.658998646820027,6.420000000000001,1980
432,1984,1,271.7431899641579,270.0518817204306,266.32502986857844,68.18413978494624,30.177809139784966,30.14279569892473,11.85483870967742,1.48,1980
433,1984,2,276.87947553005,275.16259365534916,272.13134863701623,73.3012912482066,29.99347202295556,29.958565279770433,13.037302725968436,4.3100000000000005,1980
434,1984,3,274.930167264039,272.8826762246121,269.02365591397887,67.5013440860215,29.991868279569843,29.957123655913957,14.915322580645162,5.1899999999999995,1980
435,1984,4,282.9465788257058,280.2913160733554,276.9225381414701,69.73370319001387,29.924049930651886,29.889361997226075,13.50624133148405,5.050000000000001,1980
436,1984,5,289.17386278896356,285.9031692766599,282.8338180462343,68.90604026845638,29.95449664429534,29.919583892617414,12.728859060402685,9.16,1980
437,1984,6,296.0603097549703,291.7599553089846,289.0669363538303,66.90291262135922,29.97269070735088,29.937877947295437,11.174757281553399,6.8500000000000005,1980
438,1984,7,296.12315436241664,292.62725577926926,290.5429903057423,72.58657718120806,29.995932885906033,29.96087248322153,10.449664429530202,5.75,1980
439,1984,8,297.4370991797168,294.0120432513056,292.1224086502618,73.48456375838926,29.98499328859058,29.94971812080536,10.260402684563758,1.19,1980
440,1984,9,291.90925925925967,288.44475308642023,285.74336419753087,69.10138888888889,30.13651388888889,30.101541666666623,10.897222222222222,2.65,1980
441,1984,10,289.7763440860223,286.81039426523324,284.191666666667,71.50940860215054,30.180779569892458,30.14568548387099,9.411290322580646,3.01,1980
442,1984,11,281.122222222222,278.1700617283951,273.90104311543854,62.45,30.114263888888896,30.078930555555544,13.194444444444445,3.13,1980
443,1984,12,279.14790073474273,276.72624831309037,273.05915915915915,67.10391363022941,30.16299595141703,30.127894736842137,12.748987854251013,2.5700000000000003,1980
444,1985,1,271.1570191158903,269.2514038231776,264.90328554360826,63.81720430107527,29.894193548387157,29.8592338709677,16.052419354838708,0.76,1980
445,1985,2,275.014252645503,272.45968915343906,267.84907407407405,61.80952380952381,30.116636904761922,30.081845238095255,14.839285714285714,1.7600000000000002,1980
446,1985,3,280.02948028673876,276.35788530466004,270.7186977299881,54.458333333333336,30.04477150537637,30.00973118279566,15.30241935483871,1.6,1980
447,1985,4,284.9408950617286,281.0921296296301,276.5436022253133,60.21388888888889,30.012250000000027,29.977291666666687,13.484722222222222,1.2,1980
448,1985,5,291.20406212664295,287.11430704898527,283.63387096774284,64.42876344086021,29.922647849462376,29.8873521505376,13.103494623655914,5.18,1980
449,1985,6,293.3606481481486,289.37916666666723,286.48873456790193,66.78472222222223,29.918805555555515,29.88354166666668,12.105555555555556,4.48,1980
