,Year,Month,MaxDryBulbTemp_Cincinnati,MaxWetBulbTemp_Cincinnati,MaxDewPointTemp_Cincinnati,MaxHumidity_Cincinnati,MaxSeaLevelPressure_Cincinnati,MaxStationPressure_Cincinnati,MaxWindspeed_Cincinnati,DECADE
337,1976,2,294.26111111111106,288.15,287.0388888888889,100.0,30.57,29.6,29.0,1970
338,1976,3,298.7055555555555,291.4833333333333,289.26111111111106,100.0,30.43,29.47,29.0,1970
339,1976,4,304.26111111111106,293.15,289.81666666666666,97.0,30.52,29.55,25.0,1970
340,1976,5,302.59444444444443,294.26111111111106,292.59444444444443,100.0,30.34,29.38,30.0,1970
341,1976,6,307.0388888888889,299.26111111111106,297.0388888888889,100.0,30.39,29.45,23.0,1970
342,1976,7,307.0388888888889,299.81666666666666,297.59444444444443,100.0,30.27,29.34,21.0,1970
343,1976,8,304.81666666666666,298.7055555555555,297.0388888888889,100.0,30.35,29.41,17.0,1970
344,1976,9,302.0388888888889,295.3722222222222,293.7055555555555,100.0,30.36,29.42,24.0,1970
345,1976,10,298.7055555555555,292.59444444444443,288.7055555555555,100.0,30.59,29.61,21.0,1970
346,1976,11,288.7055555555555,287.0388888888889,286.4833333333333,96.0,30.53,29.55,24.0,1970
347,1976,12,287.0388888888889,283.15,280.3722222222222,100.0,30.55,29.56,28.0,1970
348,1977,1,274.26111111111106,273.15,272.59444444444443,100.0,30.6,29.59,30.0,1970
349,1977,2,293.15,285.3722222222222,284.26111111111106,93.0,30.66,29.65,28.0,1970
350,1977,3,299.81666666666666,293.15,292.0388888888889,93.0,30.43,29.44,44.0,1970
351,1977,4,301.4833333333333,293.7055555555555,291.4833333333333,100.0,30.52,29.55,29.0,1970
352,1977,5,304.26111111111106,297.59444444444443,294.81666666666666,100.0,30.28,29.34,21.0,1970
353,1977,6,303.15,299.26111111111106,297.59444444444443,100.0,30.22,29.29,26.0,1970
354,1977,7,307.59444444444443,300.92777777777775,298.7055555555555,100.0,30.22,29.3,18.0,1970
355,1977,8,306.4833333333333,299.81666666666666,298.7055555555555,100.0,30.24,29.33,20.0,1970
356,1977,9,305.92777777777775,298.7055555555555,297.0388888888889,100.0,30.25,29.32,20.0,1970
357,1977,10,298.7055555555555,294.26111111111106,292.0388888888889,100.0,30.36,29.41,23.0,1970
358,1977,11,296.4833333333333,293.15,291.4833333333333,100.0,30.58,29.59,51.0,1970
359,1977,12,288.15,287.0388888888889,287.0388888888889,100.0,30.75,29.73,26.0,1970
360,1978,1,285.3722222222222,284.81666666666666,284.81666666666666,100.0,30.6,29.59,36.0,1970
361,1978,2,274.81666666666666,272.0388888888889,268.7055555555555,89.0,30.58,29.58,35.0,1970
362,1978,3,299.26111111111106,288.15,283.7055555555555,100.0,30.47,29.49,22.0,1970
363,1978,4,299.81666666666666,292.59444444444443,289.26111111111106,100.0,30.28,29.37,24.0,1970
364,1978,5,304.26111111111106,295.92777777777775,293.15,100.0,30.27,29.32,23.0,1970
365,1978,6,306.4833333333333,299.81666666666666,298.7055555555555,100.0,30.36,29.41,35.0,1970
366,1978,7,307.59444444444443,300.3722222222222,298.15,100.0,30.26,29.33,22.0,1970
367,1978,8,305.3722222222222,299.26111111111106,297.0388888888889,100.0,30.3,29.37,16.0,1970
368,1978,9,305.92777777777775,298.7055555555555,296.4833333333333,100.0,30.42,29.47,20.0,1970
369,1978,10,298.15,293.7055555555555,292.0388888888889,100.0,30.5,29.53,21.0,1970
370,1978,11,295.3722222222222,291.4833333333333,289.81666666666666,97.0,30.59,29.62,25.0,1970
371,1978,12,290.3722222222222,289.81666666666666,289.26111111111106,100.0,30.53,29.54,28.0,1970
372,1979,1,287.0388888888889,286.4833333333333,286.4833333333333,100.0,30.72,29.72,25.0,1970
373,1979,2,289.26111111111106,285.92777777777775,285.3722222222222,100.0,30.79,29.8,35.0,1970
374,1979,3,298.7055555555555,290.3722222222222,288.7055555555555,100.0,30.62,29.64,32.0,1970
375,1979,4,299.81666666666666,293.15,291.4833333333333,100.0,30.44,29.46,30.0,1970
376,1979,5,302.59444444444443,296.4833333333333,294.26111111111106,100.0,30.44,29.49,28.0,1970
377,1979,6,304.26111111111106,298.7055555555555,297.59444444444443,100.0,30.37,29.42,23.0,1970
378,1979,7,304.26111111111106,299.26111111111106,297.59444444444443,100.0,30.37,29.43,18.0,1970
379,1979,8,306.4833333333333,299.26111111111106,298.7055555555555,100.0,30.39,29.44,22.0,1970
380,1979,9,303.15,297.0388888888889,295.92777777777775,97.0,30.35,29.4,21.0,1970
381,1979,10,300.92777777777775,293.7055555555555,290.92777777777775,100.0,30.41,29.45,24.0,1970
382,1979,11,293.7055555555555,288.7055555555555,288.15,100.0,30.44,29.47,32.0,1970
383,1979,12,289.26111111111106,285.3722222222222,284.81666666666666,100.0,30.69,29.7,29.0,1970
384,1980,1,285.92777777777775,284.81666666666666,284.26111111111106,100.0,30.57,29.58,29.0,1980
385,1980,2,285.92777777777775,284.81666666666666,284.26111111111106,100.0,30.55,29.55,35.0,1980
386,1980,3,292.59444444444443,288.7055555555555,288.15,100.0,30.51,29.51,28.0,1980
387,1980,4,302.0388888888889,291.4833333333333,288.15,100.0,30.38,29.41,26.0,1980
388,1980,5,303.7055555555555,297.0388888888889,296.4833333333333,97.0,30.23,29.3,23.0,1980
389,1980,6,305.92777777777775,298.7055555555555,296.4833333333333,100.0,30.35,29.41,23.0,1980
390,1980,7,308.7055555555555,300.3722222222222,298.7055555555555,100.0,30.13,29.21,23.0,1980
391,1980,8,307.0388888888889,299.81666666666666,298.7055555555555,100.0,30.24,29.31,28.0,1980
392,1980,9,304.81666666666666,298.15,297.59444444444443,100.0,30.37,29.42,20.0,1980
393,1980,10,300.3722222222222,292.0388888888889,290.92777777777775,100.0,30.43,29.46,23.0,1980
394,1980,11,294.81666666666666,289.26111111111106,287.59444444444443,97.0,30.53,29.55,25.0,1980
395,1980,12,292.59444444444443,288.7055555555555,286.4833333333333,96.0,30.82,29.81,30.0,1980
396,1981,1,288.7055555555555,283.15,278.7055555555555,97.0,30.68,29.66,23.0,1980
397,1981,2,289.81666666666666,287.0388888888889,286.4833333333333,100.0,30.98,29.94,28.0,1980
398,1981,3,301.4833333333333,289.26111111111106,285.3722222222222,100.0,30.44,29.47,30.0,1980
399,1981,4,302.0388888888889,294.81666666666666,293.15,97.0,30.74,29.78,29.0,1980
400,1981,5,303.7055555555555,295.92777777777775,294.81666666666666,100.0,30.19,29.25,23.0,1980
401,1981,6,305.3722222222222,299.81666666666666,299.26111111111106,100.0,30.26,29.33,23.0,1980
402,1981,7,308.15,300.92777777777775,298.7055555555555,100.0,30.27,29.34,23.0,1980
403,1981,8,305.92777777777775,299.26111111111106,298.15,100.0,30.25,29.33,21.0,1980
404,1981,9,303.15,295.92777777777775,294.26111111111106,97.0,30.41,29.46,24.0,1980
405,1981,10,300.3722222222222,292.59444444444443,290.92777777777775,97.0,30.41,29.44,28.0,1980
406,1981,11,296.4833333333333,289.81666666666666,286.4833333333333,100.0,30.42,29.45,29.0,1980
407,1981,12,288.15,284.81666666666666,283.15,100.0,30.52,29.53,31.0,1980
408,1982,1,287.59444444444443,286.4833333333333,285.92777777777775,100.0,30.54,29.52,35.0,1980
409,1982,2,290.3722222222222,283.7055555555555,282.0388888888889,100.0,30.67,29.68,23.0,1980
410,1982,3,298.7055555555555,292.59444444444443,290.3722222222222,100.0,30.61,29.63,33.0,1980
411,1982,4,300.3722222222222,290.3722222222222,287.0388888888889,92.0,30.51,29.55,41.0,1980
412,1982,5,303.7055555555555,295.3722222222222,293.15,93.0,30.24,29.31,32.0,1980
413,1982,6,303.15,295.92777777777775,294.26111111111106,97.0,30.16,29.24,22.0,1980
414,1982,7,307.0388888888889,298.7055555555555,296.4833333333333,93.0,30.22,29.29,25.0,1980
415,1982,8,305.92777777777775,299.26111111111106,296.4833333333333,96.0,30.33,29.39,18.0,1980
416,1982,9,304.81666666666666,297.0388888888889,294.81666666666666,94.0,30.28,29.35,20.0,1980
417,1982,10,303.15,294.26111111111106,293.15,93.0,30.49,29.53,24.0,1980
418,1982,11,299.81666666666666,292.59444444444443,288.7055555555555,92.0,30.62,29.64,28.0,1980
419,1982,12,297.0388888888889,291.4833333333333,288.15,96.0,30.7,29.73,33.0,1980
420,1983,1,283.7055555555555,282.0388888888889,280.3722222222222,96.0,30.61,29.61,28.0,1980
421,1983,2,292.59444444444443,284.26111111111106,282.0388888888889,96.0,30.5,29.52,30.0,1980
422,1983,3,298.7055555555555,289.81666666666666,287.0388888888889,97.0,30.37,29.4,24.0,1980
423,1983,4,299.81666666666666,290.92777777777775,288.7055555555555,96.0,30.15,29.19,31.0,1980
424,1983,5,299.26111111111106,292.59444444444443,291.4833333333333,93.0,30.35,29.4,37.0,1980
425,1983,6,307.0388888888889,297.59444444444443,296.4833333333333,97.0,30.25,29.33,18.0,1980
426,1983,7,310.92777777777775,300.3722222222222,298.7055555555555,97.0,30.38,29.44,20.0,1980
427,1983,8,310.92777777777775,299.81666666666666,298.7055555555555,97.0,30.24,29.32,22.0,1980
428,1983,9,307.0388888888889,297.0388888888889,294.26111111111106,100.0,30.56,29.59,21.0,1980
429,1983,10,302.0388888888889,291.4833333333333,291.4833333333333,100.0,30.53,29.57,23.0,1980
430,1983,11,293.15,288.7055555555555,287.59444444444443,97.0,30.43,29.48,26.0,1980
431,1983,12,283.15,282.59444444444443,282.59444444444443,97.0,30.83,29.8,37.0,1980
432,1984,1,282.59444444444443,278.7055555555555,276.4833333333333,100.0,30.75,29.7,25.0,1980
433,1984,2,293.15,287.0388888888889,284.26111111111106,100.0,30.6,29.59,29.0,1980
434,1984,3,295.92777777777775,289.81666666666666,285.92777777777775,97.0,30.5,29.5,28.0,1980
435,1984,4,300.92777777777775,292.0388888888889,289.81666666666666,97.0,30.26,29.31,37.0,1980
436,1984,5,301.4833333333333,294.26111111111106,292.59444444444443,97.0,30.4,29.45,21.0,1980
437,1984,6,306.4833333333333,297.0388888888889,294.81666666666666,97.0,30.2,29.28,24.0,1980
438,1984,7,306.4833333333333,298.15,296.4833333333333,96.0,30.25,29.31,20.0,1980
439,1984,8,304.81666666666666,299.26111111111106,297.59444444444443,94.0,30.27,29.34,21.0,1980
440,1984,9,307.0388888888889,297.0388888888889,293.7055555555555,93.0,30.44,29.49,21.0,1980
441,1984,10,299.26111111111106,293.7055555555555,292.59444444444443,97.0,30.36,29.41,23.0,1980
442,1984,11,294.81666666666666,290.92777777777775,289.81666666666666,96.0,30.74,29.75,24.0,1980
443,1984,12,292.59444444444443,289.26111111111106,288.7055555555555,97.0,30.69,29.7,25.0,1980
444,1985,1,291.4833333333333,288.7055555555555,287.59444444444443,92.0,30.5,29.5,29.0,1980
445,1985,2,295.3722222222222,289.26111111111106,286.4833333333333,97.0,30.58,29.57,26.0,1980
446,1985,3,298.7055555555555,292.59444444444443,290.92777777777775,97.0,30.67,29.68,32.0,1980
447,1985,4,302.59444444444443,292.59444444444443,290.3722222222222,97.0,30.41,29.45,36.0,1980
448,1985,5,303.15,297.59444444444443,295.3722222222222,96.0,30.22,29.28,23.0,1980
449,1985,6,303.15,298.15,296.4833333333333,94.0,30.14,29.21,25.0,1980
450,1985,7,305.92777777777775,299.26111111111106,297.0388888888889,97.0,30.19,29.26,23.0,1980
451,1985,8,305.92777777777775,298.15,295.3722222222222,100.0,30.37,29.43,20.0,1980
452,1985,9,305.92777777777775,297.59444444444443,296.4833333333333,100.0,30.57,29.62,22.0,1980
453,1985,10,301.4833333333333,294.81666666666666,293.15,100.0,30.42,29.47,26.0,1980
454,1985,11,295.92777777777775,291.4833333333333,290.92777777777775,100.0,30.49,29.51,28.0,1980
455,1985,12,287.0388888888889,285.3722222222222,284.81666666666666,100.0,30.57,29.57,32.0,1980
456,1986,1,287.59444444444443,283.15,283.15,100.0,30.87,29.86,29.0,1980
457,1986,2,291.4833333333333,288.15,287.0388888888889,100.0,30.49,29.48,24.0,1980
458,1986,3,300.92777777777775,290.3722222222222,287.0388888888889,100.0,30.63,29.67,36.0,1980
459,1986,4,303.15,293.15,288.7055555555555,100.0,30.37,29.4,25.0,1980
460,1986,5,302.59444444444443,295.92777777777775,293.7055555555555,100.0,30.43,29.47,24.0,1980
461,1986,6,307.0388888888889,297.59444444444443,295.92777777777775,97.0,30.23,29.29,24.0,1980
462,1986,7,307.59444444444443,299.81666666666666,298.15,100.0,30.25,29.34,26.0,1980
463,1986,8,305.3722222222222,297.0388888888889,294.81666666666666,100.0,30.38,29.43,21.0,1980
464,1986,9,304.26111111111106,297.59444444444443,295.3722222222222,100.0,30.36,29.42,26.0,1980
465,1986,10,301.4833333333333,296.4833333333333,294.81666666666666,100.0,30.53,29.56,26.0,1980
466,1986,11,295.3722222222222,290.92777777777775,289.81666666666666,100.0,30.76,29.77,23.0,1980
467,1986,12,287.59444444444443,287.0388888888889,286.4833333333333,100.0,30.73,29.73,25.0,1980
468,1987,1,286.4833333333333,281.4833333333333,280.3722222222222,97.0,30.39,29.41,29.0,1980
469,1987,2,287.0388888888889,283.15,282.59444444444443,97.0,30.53,29.55,28.0,1980
470,1987,3,298.15,288.7055555555555,286.4833333333333,96.0,30.59,29.61,32.0,1980
471,1987,4,302.59444444444443,292.59444444444443,288.7055555555555,100.0,30.29,29.34,26.0,1980
472,1987,5,305.3722222222222,297.59444444444443,296.4833333333333,97.0,30.31,29.36,23.0,1980
473,1987,6,306.4833333333333,297.59444444444443,295.92777777777775,100.0,30.29,29.36,21.0,1980
474,1987,7,306.4833333333333,299.26111111111106,297.59444444444443,100.0,30.27,29.34,16.0,1980
475,1987,8,308.15,299.81666666666666,297.59444444444443,100.0,30.34,29.4,23.0,1980
476,1987,9,303.7055555555555,295.3722222222222,293.7055555555555,100.0,30.25,29.31,23.0,1980
477,1987,10,298.15,290.92777777777775,287.0388888888889,100.0,30.51,29.54,25.0,1980
478,1987,11,299.81666666666666,289.81666666666666,286.4833333333333,97.0,30.44,29.49,23.0,1980
479,1987,12,288.7055555555555,285.92777777777775,285.92777777777775,100.0,30.61,29.62,35.0,1980
480,1988,1,289.26111111111106,285.92777777777775,285.3722222222222,100.0,30.73,29.7,30.0,1980
481,1988,2,291.4833333333333,287.59444444444443,287.0388888888889,100.0,30.65,29.64,39.0,1980
482,1988,3,298.15,287.59444444444443,285.92777777777775,100.0,30.42,29.44,35.0,1980
483,1988,4,302.0388888888889,292.59444444444443,290.92777777777775,100.0,30.22,29.26,30.0,1980
484,1988,5,305.92777777777775,293.7055555555555,290.92777777777775,100.0,30.26,29.31,32.0,1980
485,1988,6,311.4833333333333,298.7055555555555,295.3722222222222,100.0,30.32,29.4,23.0,1980
486,1988,7,312.0388888888889,299.26111111111106,296.4833333333333,100.0,30.27,29.34,18.0,1980
487,1988,8,310.92777777777775,299.81666666666666,298.15,100.0,30.2,29.26,23.0,1980
488,1988,9,302.59444444444443,297.0388888888889,295.92777777777775,100.0,30.27,29.36,21.0,1980
489,1988,10,297.0388888888889,292.59444444444443,291.4833333333333,100.0,30.56,29.59,29.0,1980
490,1988,11,293.7055555555555,290.3722222222222,289.81666666666666,100.0,30.45,29.48,32.0,1980
491,1988,12,290.92777777777775,285.92777777777775,284.81666666666666,100.0,30.62,29.64,30.0,1980
492,1989,1,290.92777777777775,288.15,288.15,100.0,30.61,29.63,30.0,1980
493,1989,2,292.0388888888889,287.0388888888889,284.26111111111106,100.0,30.86,29.87,25.0,1980
494,1989,3,299.26111111111106,291.4833333333333,289.81666666666666,100.0,30.59,29.61,29.0,1980
495,1989,4,302.0388888888889,294.81666666666666,291.4833333333333,100.0,30.42,29.45,25.0,1980
496,1989,5,303.7055555555555,297.0388888888889,295.92777777777775,100.0,30.36,29.42,23.0,1980
497,1989,6,305.92777777777775,299.26111111111106,298.15,100.0,30.26,29.33,23.0,1980
498,1989,7,308.15,299.81666666666666,298.15,100.0,30.32,29.4,21.0,1980
499,1989,8,304.81666666666666,299.81666666666666,298.15,100.0,30.28,29.34,29.0,1980
500,1989,9,303.7055555555555,297.59444444444443,295.92777777777775,100.0,30.52,29.56,25.0,1980
501,1989,10,302.0388888888889,294.26111111111106,292.59444444444443,100.0,30.42,29.47,21.0,1980
502,1989,11,295.3722222222222,290.3722222222222,288.7055555555555,97.0,30.46,29.48,26.0,1980
503,1989,12,284.81666666666666,284.26111111111106,283.7055555555555,100.0,30.84,29.8,26.0,1980
504,1990,1,290.3722222222222,288.15,287.0388888888889,97.0,30.47,29.49,32.0,1990
505,1990,2,293.15,288.7055555555555,288.15,97.0,30.83,29.82,35.0,1990
506,1990,3,299.26111111111106,292.59444444444443,289.26111111111106,97.0,30.63,29.65,28.0,1990
507,1990,4,303.15,293.15,289.81666666666666,97.0,30.58,29.62,25.0,1990
508,1990,5,299.26111111111106,293.7055555555555,292.0388888888889,97.0,30.32,29.36,31.0,1990
509,1990,6,304.81666666666666,298.7055555555555,297.0388888888889,97.0,30.24,29.31,25.0,1990
510,1990,7,308.7055555555555,299.26111111111106,297.0388888888889,100.0,30.3,29.38,21.0,1990
511,1990,8,306.4833333333333,299.26111111111106,297.0388888888889,100.0,30.24,29.29,21.0,1990
512,1990,9,305.92777777777775,298.7055555555555,297.0388888888889,100.0,30.33,29.39,24.0,1990
513,1990,10,299.81666666666666,294.81666666666666,294.26111111111106,100.0,30.45,29.48,23.0,1990
514,1990,11,297.0388888888889,291.4833333333333,289.26111111111106,100.0,30.52,29.54,25.0,1990
515,1990,12,290.3722222222222,289.26111111111106,288.7055555555555,100.0,30.68,29.68,23.0,1990
516,1991,1,283.7055555555555,283.15,283.15,100.0,30.63,29.64,25.0,1990
517,1991,2,290.3722222222222,285.92777777777775,285.3722222222222,100.0,30.61,29.62,29.0,1990
518,1991,3,296.4833333333333,290.92777777777775,290.3722222222222,100.0,30.4,29.43,39.0,1990
519,1991,4,298.7055555555555,293.7055555555555,292.0388888888889,100.0,30.48,29.52,30.0,1990
520,1991,5,304.26111111111106,298.15,296.4833333333333,100.0,30.36,29.42,28.0,1990
521,1991,6,307.0388888888889,298.7055555555555,297.0388888888889,100.0,30.32,29.39,21.0,1990
522,1991,7,308.7055555555555,298.7055555555555,297.0388888888889,100.0,30.25,29.33,23.0,1990
523,1991,8,309.81666666666666,298.15,295.92777777777775,100.0,30.28,29.36,31.0,1990
524,1991,9,307.0388888888889,298.15,295.3722222222222,97.0,30.41,29.46,18.0,1990
525,1991,10,300.92777777777775,293.7055555555555,290.92777777777775,100.0,30.34,29.38,22.0,1990
526,1991,11,293.15,290.3722222222222,289.81666666666666,100.0,30.52,29.53,25.0,1990
527,1991,12,289.81666666666666,287.59444444444443,287.0388888888889,100.0,30.89,29.89,28.0,1990
528,1992,1,285.92777777777775,282.0388888888889,281.4833333333333,100.0,30.48,29.49,29.0,1990
529,1992,2,292.0388888888889,287.59444444444443,286.4833333333333,100.0,30.49,29.51,26.0,1990
530,1992,3,298.7055555555555,289.81666666666666,287.59444444444443,100.0,30.37,29.39,20.0,1990
531,1992,4,299.26111111111106,293.15,290.3722222222222,100.0,30.52,29.56,26.0,1990
532,1992,5,302.0388888888889,295.3722222222222,293.15,100.0,30.37,29.41,26.0,1990
533,1992,6,303.7055555555555,298.15,296.4833333333333,100.0,30.14,29.21,25.0,1990
534,1992,7,304.81666666666666,299.26111111111106,298.15,100.0,30.16,29.23,23.0,1990
535,1992,8,303.7055555555555,299.81666666666666,298.7055555555555,100.0,30.26,29.34,17.0,1990
536,1992,9,302.59444444444443,297.0388888888889,295.3722222222222,100.0,30.42,29.47,17.0,1990
537,1992,10,300.3722222222222,291.4833333333333,289.81666666666666,100.0,30.55,29.59,21.0,1990
538,1992,11,293.15,290.3722222222222,289.26111111111106,100.0,30.45,29.47,26.0,1990
539,1992,12,288.7055555555555,287.59444444444443,286.4833333333333,100.0,30.64,29.65,26.0,1990
540,1993,1,290.3722222222222,287.0388888888889,286.4833333333333,100.0,30.64,29.65,23.0,1990
541,1993,2,290.92777777777775,283.7055555555555,281.4833333333333,100.0,30.51,29.54,23.0,1990
542,1993,3,293.7055555555555,288.7055555555555,287.59444444444443,100.0,30.62,29.63,28.0,1990
543,1993,4,297.0388888888889,289.81666666666666,288.7055555555555,100.0,30.37,29.41,28.0,1990
544,1993,5,303.7055555555555,294.81666666666666,292.0388888888889,100.0,30.26,29.31,18.0,1990
545,1993,6,304.81666666666666,299.26111111111106,297.59444444444443,100.0,30.2,29.28,22.0,1990
546,1993,7,309.81666666666666,300.3722222222222,298.15,100.0,30.12,29.2,22.0,1990
547,1993,8,306.4833333333333,299.26111111111106,297.59444444444443,100.0,30.27,29.34,23.0,1990
548,1993,9,303.7055555555555,298.15,296.4833333333333,100.0,30.38,29.42,23.0,1990
549,1993,10,299.81666666666666,293.7055555555555,292.59444444444443,100.0,30.45,29.49,24.0,1990
550,1993,11,292.59444444444443,290.92777777777775,290.3722222222222,100.0,30.59,29.62,25.0,1990
551,1993,12,287.0388888888889,285.92777777777775,285.3722222222222,100.0,30.54,29.57,22.0,1990
552,1994,1,283.7055555555555,283.15,283.15,100.0,30.79,29.74,21.0,1990
553,1994,2,293.7055555555555,287.0388888888889,286.4833333333333,100.0,30.57,29.58,30.0,1990
554,1994,3,296.4833333333333,289.26111111111106,288.7055555555555,100.0,30.55,29.57,28.0,1990
555,1994,4,301.4833333333333,294.26111111111106,293.15,100.0,30.41,29.44,23.0,1990
556,1994,5,303.7055555555555,294.26111111111106,292.59444444444443,100.0,30.31,29.36,18.0,1990
557,1994,6,308.7055555555555,299.26111111111106,297.59444444444443,100.0,30.27,29.34,21.0,1990
558,1994,7,308.15,298.7055555555555,297.59444444444443,100.0,30.18,29.26,18.0,1990
559,1994,8,304.81666666666666,298.7055555555555,296.4833333333333,100.0,30.26,29.32,21.0,1990
560,1994,9,304.26111111111106,295.92777777777775,293.7055555555555,100.0,30.32,29.38,16.0,1990
561,1994,10,302.59444444444443,293.15,289.81666666666666,100.0,30.37,29.42,22.0,1990
562,1994,11,295.3722222222222,290.3722222222222,288.7055555555555,100.0,30.47,29.49,26.0,1990
563,1994,12,287.59444444444443,287.0388888888889,287.0388888888889,100.0,30.5,29.52,21.0,1990
564,1995,1,291.4833333333333,289.26111111111106,287.59444444444443,100.0,30.55,29.54,24.0,1990
565,1995,2,290.92777777777775,284.81666666666666,283.7055555555555,100.0,30.47,29.49,24.0,1990
566,1995,3,297.0388888888889,290.3722222222222,289.26111111111106,100.0,30.58,29.59,25.0,1990
567,1995,4,299.81666666666666,294.26111111111106,292.59444444444443,100.0,30.26,29.28,35.0,1990
568,1995,5,301.4833333333333,295.92777777777775,294.81666666666666,100.0,30.22,29.28,31.0,1990
569,1995,6,305.3722222222222,297.59444444444443,295.92777777777775,100.0,30.35,29.42,24.0,1990
570,1995,7,308.7055555555555,300.3722222222222,298.15,100.0,30.2,29.28,28.0,1990
571,1995,8,308.15,300.3722222222222,299.26111111111106,100.0,30.17,29.25,21.0,1990
572,1995,9,305.3722222222222,296.4833333333333,295.3722222222222,100.0,30.36,29.4,15.0,1990
573,1995,10,298.7055555555555,292.59444444444443,292.0388888888889,100.0,30.34,29.38,25.0,1990
574,1995,11,294.26111111111106,292.0388888888889,291.4833333333333,100.0,30.47,29.49,40.0,1990
575,1995,12,291.4833333333333,287.59444444444443,284.81666666666666,100.0,30.52,29.53,24.0,1990
576,1996,1,292.59444444444443,287.59444444444443,285.92777777777775,100.0,30.5,29.52,38.0,1990
577,1996,2,294.81666666666666,290.92777777777775,289.26111111111106,100.0,30.71,29.67,37.0,1990
578,1996,3,293.15,287.59444444444443,286.4833333333333,100.0,30.82,29.82,30.0,1990
579,1996,4,299.26111111111106,292.0388888888889,289.81666666666666,100.0,30.31,29.34,32.0,1990
580,1996,5,303.7055555555555,297.59444444444443,295.3722222222222,100.0,30.36,29.4,2237.0,1990
581,1996,6,305.3722222222222,299.26111111111106,297.59444444444443,100.0,30.26,29.33,29.0,1990
582,1996,7,304.26111111111106,298.7055555555555,299.26111111111106,100.0,30.26,29.33,21.0,1990
583,1996,8,305.92777777777775,298.7055555555555,297.59444444444443,100.0,30.27,29.35,22.0,1990
584,1996,9,303.7055555555555,295.92777777777775,294.26111111111106,100.0,30.34,29.39,25.0,1990
585,1996,10,298.7055555555555,294.26111111111106,292.59444444444443,100.0,30.5,29.51,26.0,1990
586,1996,11,295.92777777777775,290.92777777777775,289.26111111111106,100.0,30.7,29.71,23.0,1990
587,1996,12,291.4833333333333,288.7055555555555,287.59444444444443,100.0,30.45,29.44,26.0,1990
588,1997,1,292.0388888888889,289.26111111111106,287.59444444444443,100.0,30.69,29.67,30.0,1990
589,1997,2,293.15,288.7055555555555,287.59444444444443,100.0,30.63,29.65,26.0,1990
590,1997,3,295.92777777777775,289.81666666666666,289.81666666666666,100.0,30.59,29.6,38.0,1990
591,1997,4,298.15,289.81666666666666,288.15,100.0,30.46,29.48,30.0,1990
592,1997,5,301.4833333333333,294.26111111111106,293.15,100.0,30.32,29.37,31.0,1990
593,1997,6,304.81666666666666,298.15,295.92777777777775,100.0,30.24,29.31,21.0,1990
594,1997,7,309.26111111111106,300.3722222222222,298.7055555555555,100.0,30.31,29.39,23.0,1990
595,1997,8,305.92777777777775,299.26111111111106,298.15,100.0,30.27,29.34,36.0,1990
596,1997,9,304.26111111111106,297.0388888888889,294.26111111111106,100.0,30.32,29.39,31.0,1990
597,1997,10,302.0388888888889,293.7055555555555,292.0388888888889,100.0,30.39,29.44,24.0,1990
598,1997,11,292.0388888888889,287.59444444444443,286.4833333333333,100.0,30.5,29.52,25.0,1990
599,1997,12,288.15,285.3722222222222,285.3722222222222,100.0,30.39,29.4,23.0,1990
600,1998,1,290.92777777777775,289.26111111111106,289.26111111111106,100.0,30.48,29.49,22.0,1990
601,1998,2,293.15,284.81666666666666,284.26111111111106,100.0,30.35,29.39,26.0,1990
602,1998,3,299.81666666666666,292.59444444444443,289.26111111111106,100.0,30.67,29.67,35.0,1990
603,1998,4,295.3722222222222,291.4833333333333,290.92777777777775,100.0,30.32,29.36,34.0,1990
604,1998,5,303.7055555555555,298.15,297.59444444444443,100.0,30.19,29.27,22.0,1990
605,1998,6,306.4833333333333,299.81666666666666,298.7055555555555,100.0,30.26,29.32,31.0,1990
606,1998,7,305.92777777777775,299.81666666666666,298.15,100.0,30.24,29.32,31.0,1990
607,1998,8,305.92777777777775,299.81666666666666,299.26111111111106,100.0,30.32,29.39,17.0,1990
608,1998,9,307.59444444444443,297.59444444444443,295.92777777777775,100.0,30.24,29.31,20.0,1990
609,1998,10,301.4833333333333,295.3722222222222,294.81666666666666,100.0,30.55,29.58,24.0,1990
610,1998,11,293.7055555555555,289.81666666666666,289.26111111111106,100.0,30.5,29.54,30.0,1990
611,1998,12,295.3722222222222,291.4833333333333,290.3722222222222,100.0,30.62,29.62,25.0,1990
612,1999,1,292.59444444444443,288.7055555555555,287.0388888888889,100.0,30.53,29.56,28.0,1990
613,1999,2,295.92777777777775,290.3722222222222,288.15,100.0,30.52,29.5,34.0,1990
614,1999,3,294.81666666666666,284.26111111111106,283.15,100.0,30.66,29.67,26.0,1990
615,1999,4,298.15,292.0388888888889,291.4833333333333,100.0,30.35,29.34,33.0,1990
616,1999,5,302.0388888888889,294.81666666666666,292.59444444444443,100.0,30.23,29.28,26.0,1990
617,1999,6,307.0388888888889,297.59444444444443,298.15,100.0,30.35,29.37,24.0,1990
618,1999,7,310.92777777777775,300.92777777777775,298.7055555555555,100.0,30.22,29.28,37.0,1990
619,1999,8,306.4833333333333,297.0388888888889,297.0388888888889,100.0,30.21,29.26,24.0,1990
620,1999,9,307.0388888888889,295.92777777777775,294.81666666666666,100.0,30.26,29.28,21.0,1990
621,1999,10,298.15,293.15,292.59444444444443,100.0,30.33,29.36,28.0,1990
