,Year,Month,MaxDryBulbTemp_Houston,MaxWetBulbTemp_Houston,MaxDewPointTemp_Houston,MaxHumidity_Houston,MaxSeaLevelPressure_Houston,MaxStationPressure_Houston,MaxWindspeed_Houston,DECADE
353,1977,6,309.81666666666666,,299.81666666666666,100.0,30.93,,21.0,1970
354,1977,7,309.26111111111106,,299.81666666666666,100.0,,,23.0,1970
355,1977,8,309.81666666666666,,299.81666666666666,100.0,,,21.0,1970
356,1977,9,308.15,,299.26111111111106,100.0,,,28.0,1970
357,1977,10,307.0388888888889,,299.81666666666666,100.0,,,23.0,1970
358,1977,11,303.7055555555555,,296.4833333333333,100.0,,,23.0,1970
359,1977,12,301.4833333333333,,294.26111111111106,100.0,,,26.0,1970
360,1978,1,298.15,,293.7055555555555,100.0,,,25.0,1970
361,1978,2,301.4833333333333,,291.4833333333333,100.0,30.74,,29.0,1970
362,1978,3,303.7055555555555,,292.59444444444443,100.0,,,32.0,1970
363,1978,4,305.3722222222222,,294.26111111111106,100.0,,,23.0,1970
364,1978,5,307.0388888888889,,298.15,100.0,29.96,,29.0,1970
365,1978,6,308.15,,298.7055555555555,100.0,,,31.0,1970
366,1978,7,309.26111111111106,,300.3722222222222,100.0,29.51,,24.0,1970
367,1978,8,308.7055555555555,,299.26111111111106,96.0,,,23.0,1970
368,1978,9,307.0388888888889,,299.26111111111106,100.0,30.06,,22.0,1970
369,1978,10,304.26111111111106,,296.4833333333333,100.0,29.95,,22.0,1970
370,1978,11,303.15,,296.4833333333333,100.0,30.12,,23.0,1970
371,1978,12,299.81666666666666,,295.92777777777775,100.0,,,25.0,1970
372,1979,1,294.81666666666666,,293.7055555555555,100.0,29.98,,36.0,1970
373,1979,2,297.59444444444443,,294.26111111111106,100.0,,,26.0,1970
374,1979,3,299.81666666666666,,293.7055555555555,100.0,,,31.0,1970
375,1979,4,303.15,,296.4833333333333,100.0,29.9,,25.0,1970
376,1979,5,305.92777777777775,,298.15,100.0,30.04,,29.0,1970
377,1979,6,307.59444444444443,,298.7055555555555,100.0,,,23.0,1970
378,1979,7,307.59444444444443,,299.26111111111106,97.0,28.97,,25.0,1970
379,1979,8,307.0388888888889,,298.7055555555555,100.0,29.83,,23.0,1970
380,1979,9,304.81666666666666,,298.7055555555555,100.0,,,29.0,1970
381,1979,10,306.4833333333333,,298.15,100.0,29.1,,28.0,1970
382,1979,11,301.4833333333333,,295.3722222222222,100.0,,,23.0,1970
383,1979,12,298.15,,294.26111111111106,100.0,31.1,,24.0,1970
384,1980,1,297.0388888888889,,293.15,100.0,30.82,,23.0,1980
385,1980,2,301.4833333333333,,292.0388888888889,100.0,,,29.0,1980
386,1980,3,304.26111111111106,,294.81666666666666,100.0,29.88,,29.0,1980
387,1980,4,303.15,,296.4833333333333,100.0,,,26.0,1980
388,1980,5,305.92777777777775,,299.26111111111106,100.0,29.84,,23.0,1980
389,1980,6,310.3722222222222,,299.81666666666666,100.0,,,21.0,1980
390,1980,7,312.59444444444443,,299.81666666666666,100.0,29.88,,19.0,1980
391,1980,8,311.4833333333333,,299.81666666666666,100.0,29.98,,30.0,1980
392,1980,9,309.81666666666666,,299.81666666666666,100.0,,,23.0,1980
393,1980,10,305.3722222222222,,298.15,100.0,,,23.0,1980
394,1980,11,302.0388888888889,,293.15,97.0,,,28.0,1980
395,1980,12,298.7055555555555,,292.59444444444443,100.0,,,25.0,1980
396,1981,1,296.4833333333333,,290.92777777777775,100.0,,,21.0,1980
397,1981,2,299.26111111111106,,291.4833333333333,100.0,30.84,,32.0,1980
398,1981,3,303.7055555555555,,294.26111111111106,100.0,29.91,,29.0,1980
399,1981,4,304.81666666666666,,295.3722222222222,100.0,,,28.0,1980
400,1981,5,305.92777777777775,,296.4833333333333,100.0,30.03,,29.0,1980
401,1981,6,306.4833333333333,,299.26111111111106,100.0,,,23.0,1980
402,1981,7,309.26111111111106,,302.59444444444443,100.0,29.95,,23.0,1980
403,1981,8,308.15,,300.92777777777775,100.0,,,32.0,1980
404,1981,9,307.0388888888889,,301.4833333333333,100.0,30.05,,21.0,1980
405,1981,10,305.92777777777775,,299.81666666666666,100.0,,,29.0,1980
406,1981,11,301.4833333333333,,295.92777777777775,100.0,30.27,,23.0,1980
407,1981,12,299.26111111111106,,293.7055555555555,100.0,,,23.0,1980
408,1982,1,299.81666666666666,,295.92777777777775,100.0,30.19,,61.0,1980
409,1982,2,300.3722222222222,,293.7055555555555,100.0,,,29.0,1980
410,1982,3,301.4833333333333,,295.92777777777775,100.0,29.85,,32.0,1980
411,1982,4,305.3722222222222,,297.59444444444443,100.0,29.92,,23.0,1980
412,1982,5,305.3722222222222,,295.92777777777775,96.0,,,22.0,1980
413,1982,6,307.59444444444443,,301.4833333333333,96.0,29.23,,25.0,1980
414,1982,7,308.7055555555555,,300.3722222222222,100.0,29.97,,18.0,1980
415,1982,8,311.4833333333333,,302.59444444444443,100.0,,,19.0,1980
416,1982,9,308.7055555555555,,298.15,94.0,29.85,,24.0,1980
417,1982,10,305.92777777777775,,297.59444444444443,97.0,30.27,,19.0,1980
418,1982,11,302.59444444444443,,295.92777777777775,100.0,,,25.0,1980
419,1982,12,299.26111111111106,,295.3722222222222,100.0,29.41,,29.0,1980
420,1983,1,297.0388888888889,,292.0388888888889,100.0,,,23.0,1980
421,1983,2,297.0388888888889,,289.81666666666666,97.0,29.91,,26.0,1980
422,1983,3,300.92777777777775,,292.59444444444443,100.0,,,26.0,1980
423,1983,4,302.59444444444443,,294.26111111111106,97.0,29.8,,37.0,1980
424,1983,5,305.3722222222222,,296.4833333333333,100.0,,,23.0,1980
425,1983,6,308.15,,299.81666666666666,100.0,,,31.0,1980
426,1983,7,308.7055555555555,,300.92777777777775,100.0,,,22.0,1980
427,1983,8,308.15,,300.3722222222222,100.0,30.12,,32.0,1980
428,1983,9,306.4833333333333,,302.0388888888889,100.0,29.22,,24.0,1980
429,1983,10,305.3722222222222,,298.15,97.0,,,25.0,1980
430,1983,11,300.92777777777775,,296.4833333333333,100.0,30.15,,25.0,1980
431,1983,12,300.3722222222222,,295.92777777777775,100.0,30.21,,37.0,1980
432,1984,1,296.4833333333333,,286.4833333333333,97.0,,,26.0,1980
433,1984,2,299.81666666666666,,291.4833333333333,93.0,,,31.0,1980
434,1984,3,302.59444444444443,,292.0388888888889,100.0,,,32.0,1980
435,1984,4,303.15,,295.92777777777775,100.0,,,29.0,1980
436,1984,5,308.7055555555555,,296.4833333333333,94.0,,,25.0,1980
437,1984,6,309.26111111111106,,298.15,97.0,29.94,,23.0,1980
438,1984,7,309.26111111111106,,298.15,100.0,,,21.0,1980
439,1984,8,307.59444444444443,,300.3722222222222,96.0,,,23.0,1980
440,1984,9,307.0388888888889,,297.59444444444443,91.0,,,21.0,1980
441,1984,10,303.7055555555555,,299.81666666666666,94.0,29.72,,23.0,1980
442,1984,11,303.15,,294.81666666666666,97.0,30.28,,25.0,1980
443,1984,12,299.81666666666666,,295.3722222222222,93.0,30.2,,22.0,1980
444,1985,1,295.92777777777775,,291.4833333333333,96.0,29.83,,25.0,1980
445,1985,2,297.0388888888889,,294.26111111111106,100.0,,,29.0,1980
446,1985,3,300.92777777777775,,298.7055555555555,100.0,,,28.0,1980
447,1985,4,305.3722222222222,,295.92777777777775,100.0,,,23.0,1980
448,1985,5,307.0388888888889,,297.0388888888889,100.0,29.88,,22.0,1980
449,1985,6,308.15,,298.15,100.0,,,21.0,1980
450,1985,7,307.59444444444443,,298.7055555555555,100.0,,,21.0,1980
451,1985,8,309.81666666666666,,300.92777777777775,100.0,30.16,,29.0,1980
452,1985,9,309.81666666666666,,298.7055555555555,100.0,30.19,,23.0,1980
453,1985,10,304.81666666666666,,298.15,100.0,30.34,,34.0,1980
454,1985,11,300.92777777777775,,297.59444444444443,100.0,30.3,,23.0,1980
455,1985,12,298.15,,295.3722222222222,100.0,30.61,,23.0,1980
456,1986,1,299.26111111111106,,289.81666666666666,100.0,30.53,,24.0,1980
457,1986,2,303.7055555555555,,293.15,100.0,30.48,,24.0,1980
458,1986,3,301.4833333333333,,294.26111111111106,100.0,30.58,,23.0,1980
459,1986,4,305.3722222222222,,295.3722222222222,100.0,30.21,,24.0,1980
460,1986,5,304.81666666666666,,297.0388888888889,100.0,30.22,,32.0,1980
461,1986,6,308.15,,299.26111111111106,100.0,30.16,,21.0,1980
462,1986,7,310.3722222222222,,298.7055555555555,100.0,30.21,,18.0,1980
463,1986,8,310.3722222222222,,299.26111111111106,100.0,30.15,,20.0,1980
464,1986,9,306.4833333333333,,299.26111111111106,100.0,30.16,,17.0,1980
465,1986,10,305.92777777777775,,298.7055555555555,100.0,30.29,,25.0,1980
466,1986,11,302.0388888888889,,297.0388888888889,100.0,30.6,,26.0,1980
467,1986,12,298.7055555555555,,294.26111111111106,100.0,30.5,,26.0,1980
468,1987,1,298.15,,292.0388888888889,100.0,30.48,,34.0,1980
469,1987,2,299.26111111111106,,294.26111111111106,100.0,30.42,,26.0,1980
470,1987,3,299.81666666666666,,293.7055555555555,100.0,30.42,,25.0,1980
471,1987,4,306.4833333333333,,294.81666666666666,100.0,30.3,,28.0,1980
472,1987,5,304.26111111111106,,297.59444444444443,100.0,30.12,,29.0,1980
473,1987,6,309.81666666666666,,299.26111111111106,100.0,30.13,,20.0,1980
474,1987,7,307.59444444444443,,299.26111111111106,100.0,30.13,,40.0,1980
475,1987,8,309.26111111111106,,299.81666666666666,100.0,30.18,,21.0,1980
476,1987,9,308.15,,299.26111111111106,100.0,30.22,,21.0,1980
477,1987,10,304.81666666666666,,295.92777777777775,100.0,30.4,,21.0,1980
478,1987,11,303.15,,296.4833333333333,100.0,30.51,,31.0,1980
479,1987,12,299.26111111111106,,295.3722222222222,100.0,30.61,,30.0,1980
480,1988,1,298.15,,293.15,100.0,30.67,,29.0,1980
481,1988,2,299.81666666666666,,294.81666666666666,100.0,30.76,,30.0,1980
482,1988,3,302.0388888888889,,294.26111111111106,100.0,30.42,,29.0,1980
483,1988,4,304.81666666666666,,296.4833333333333,100.0,30.25,,34.0,1980
484,1988,5,305.92777777777775,,296.4833333333333,100.0,30.22,,23.0,1980
485,1988,6,307.0388888888889,,298.7055555555555,100.0,30.23,,23.0,1980
486,1988,7,308.7055555555555,,299.26111111111106,100.0,30.21,,28.0,1980
487,1988,8,310.92777777777775,,299.26111111111106,100.0,30.1,,21.0,1980
488,1988,9,307.0388888888889,,299.26111111111106,100.0,30.16,,22.0,1980
489,1988,10,303.7055555555555,,296.4833333333333,100.0,30.4,,21.0,1980
490,1988,11,303.7055555555555,,296.4833333333333,100.0,30.44,,31.0,1980
491,1988,12,298.7055555555555,,294.81666666666666,100.0,30.51,,29.0,1980
492,1989,1,300.92777777777775,,294.81666666666666,100.0,30.43,,25.0,1980
493,1989,2,300.3722222222222,,294.81666666666666,100.0,30.78,,28.0,1980
494,1989,3,305.3722222222222,,294.81666666666666,100.0,30.47,,38.0,1980
495,1989,4,303.7055555555555,,296.4833333333333,100.0,30.4,,26.0,1980
496,1989,5,306.4833333333333,,299.81666666666666,100.0,30.2,,23.0,1980
497,1989,6,307.59444444444443,,298.7055555555555,100.0,30.13,,29.0,1980
498,1989,7,308.15,,299.26111111111106,100.0,30.18,,17.0,1980
499,1989,8,308.15,,300.3722222222222,100.0,30.13,,38.0,1980
500,1989,9,309.26111111111106,,299.26111111111106,97.0,30.17,,17.0,1980
501,1989,10,305.92777777777775,,298.15,100.0,30.51,,30.0,1980
502,1989,11,304.26111111111106,,296.4833333333333,100.0,30.51,,29.0,1980
503,1989,12,298.15,,292.59444444444443,100.0,30.96,,34.0,1980
504,1990,1,298.15,,294.81666666666666,100.0,30.47,,29.0,1990
505,1990,2,299.81666666666666,,294.81666666666666,100.0,30.5,,29.0,1990
506,1990,3,299.26111111111106,,294.26111111111106,100.0,30.53,,31.0,1990
507,1990,4,303.15,,297.59444444444443,100.0,30.35,,26.0,1990
508,1990,5,307.0388888888889,,299.26111111111106,100.0,30.13,,25.0,1990
509,1990,6,309.26111111111106,,299.26111111111106,100.0,30.17,,32.0,1990
510,1990,7,308.15,,298.7055555555555,100.0,30.17,,26.0,1990
511,1990,8,312.59444444444443,,298.7055555555555,100.0,30.13,,22.0,1990
512,1990,9,308.7055555555555,,299.26111111111106,100.0,30.25,,24.0,1990
513,1990,10,306.4833333333333,,298.7055555555555,100.0,30.33,,32.0,1990
514,1990,11,301.4833333333333,,295.92777777777775,100.0,30.63,,28.0,1990
515,1990,12,300.3722222222222,,295.3722222222222,100.0,30.61,,31.0,1990
516,1991,1,294.26111111111106,,292.0388888888889,100.0,30.5,,29.0,1990
517,1991,2,298.7055555555555,,293.7055555555555,100.0,30.58,,28.0,1990
518,1991,3,301.4833333333333,,294.81666666666666,100.0,30.46,,26.0,1990
519,1991,4,304.26111111111106,,298.15,100.0,30.41,,46.0,1990
520,1991,5,306.4833333333333,,298.7055555555555,100.0,30.23,,25.0,1990
521,1991,6,307.59444444444443,,299.26111111111106,100.0,30.08,,23.0,1990
522,1991,7,309.26111111111106,,298.7055555555555,97.0,30.18,,17.0,1990
523,1991,8,308.7055555555555,,298.7055555555555,97.0,30.15,,17.0,1990
524,1991,9,307.0388888888889,,298.7055555555555,97.0,30.23,,40.0,1990
525,1991,10,307.59444444444443,,297.0388888888889,100.0,30.34,,20.0,1990
526,1991,11,299.81666666666666,,295.3722222222222,96.0,30.6,,29.0,1990
527,1991,12,299.26111111111106,,295.3722222222222,97.0,30.55,,25.0,1990
528,1992,1,297.0388888888889,,292.0388888888889,100.0,30.59,,70.0,1990
529,1992,2,302.0388888888889,,293.15,100.0,30.32,,26.0,1990
530,1992,3,302.0388888888889,,294.81666666666666,100.0,30.28,,29.0,1990
531,1992,4,303.15,,296.4833333333333,100.0,30.29,,21.0,1990
532,1992,5,305.3722222222222,,296.4833333333333,100.0,30.32,,33.0,1990
533,1992,6,308.15,,299.26111111111106,100.0,30.04,,23.0,1990
534,1992,7,308.15,,299.81666666666666,100.0,30.16,,18.0,1990
535,1992,8,309.26111111111106,,298.7055555555555,100.0,30.15,,18.0,1990
536,1992,9,308.15,,298.7055555555555,100.0,30.19,,19.0,1990
537,1992,10,303.7055555555555,,298.15,100.0,30.38,,19.0,1990
538,1992,11,303.15,,297.0388888888889,100.0,30.38,,24.0,1990
539,1992,12,298.15,,294.81666666666666,100.0,30.45,,23.0,1990
540,1993,1,298.15,,294.26111111111106,100.0,30.54,,24.0,1990
541,1993,2,300.3722222222222,,295.3722222222222,100.0,30.54,,21.0,1990
542,1993,3,302.0388888888889,,294.81666666666666,100.0,30.42,,29.0,1990
543,1993,4,302.0388888888889,,294.26111111111106,100.0,30.3,,23.0,1990
544,1993,5,304.81666666666666,,295.92777777777775,100.0,30.12,,24.0,1990
545,1993,6,307.59444444444443,,298.7055555555555,100.0,30.09,,21.0,1990
546,1993,7,308.15,,299.26111111111106,97.0,30.11,,17.0,1990
547,1993,8,309.26111111111106,,299.26111111111106,97.0,30.16,,18.0,1990
548,1993,9,308.15,,299.26111111111106,100.0,30.25,,21.0,1990
549,1993,10,305.3722222222222,,298.15,100.0,30.39,,30.0,1990
550,1993,11,300.3722222222222,,297.0388888888889,100.0,30.39,,23.0,1990
551,1993,12,299.26111111111106,,294.26111111111106,100.0,30.49,,24.0,1990
552,1994,1,298.15,,294.26111111111106,100.0,30.56,,29.0,1990
553,1994,2,299.26111111111106,,293.7055555555555,100.0,30.54,,23.0,1990
554,1994,3,300.3722222222222,,295.3722222222222,100.0,30.45,,26.0,1990
555,1994,4,302.0388888888889,,296.4833333333333,100.0,30.31,,25.0,1990
556,1994,5,305.3722222222222,,298.15,100.0,30.18,,31.0,1990
557,1994,6,307.0388888888889,,299.26111111111106,100.0,30.1,,25.0,1990
558,1994,7,308.7055555555555,,299.26111111111106,100.0,30.18,,17.0,1990
559,1994,8,308.7055555555555,,298.7055555555555,100.0,30.18,,23.0,1990
560,1994,9,306.4833333333333,,298.7055555555555,97.0,30.17,,26.0,1990
561,1994,10,305.92777777777775,,298.7055555555555,100.0,30.25,,21.0,1990
562,1994,11,303.15,,296.4833333333333,100.0,30.53,,19.0,1990
563,1994,12,300.92777777777775,,295.3722222222222,100.0,30.45,,28.0,1990
564,1995,1,299.26111111111106,,293.7055555555555,100.0,30.48,,25.0,1990
565,1995,2,299.26111111111106,,294.26111111111106,100.0,30.55,,26.0,1990
566,1995,3,302.0388888888889,,295.3722222222222,100.0,30.5,,26.0,1990
567,1995,4,302.0388888888889,,297.0388888888889,100.0,30.26,,23.0,1990
568,1995,5,305.3722222222222,,298.7055555555555,100.0,30.1,,25.0,1990
569,1995,6,308.15,,299.26111111111106,100.0,30.15,,19.0,1990
570,1995,7,309.81666666666666,,299.26111111111106,100.0,30.19,,25.0,1990
571,1995,8,308.7055555555555,,299.26111111111106,97.0,30.05,,22.0,1990
572,1995,9,309.81666666666666,,299.26111111111106,97.0,30.17,,24.0,1990
573,1995,10,305.92777777777775,,298.7055555555555,100.0,30.29,,23.0,1990
574,1995,11,303.15,,297.59444444444443,100.0,30.42,,24.0,1990
575,1995,12,302.0388888888889,,294.81666666666666,100.0,30.68,,25.0,1990
576,1996,1,298.15,,293.15,100.0,30.57,,30.0,1990
577,1996,2,303.15,,294.26111111111106,100.0,30.88,,29.0,1990
578,1996,3,302.0388888888889,,294.81666666666666,100.0,30.67,,34.0,1990
579,1996,4,305.3722222222222,,295.92777777777775,100.0,30.3,,26.0,1990
580,1996,5,307.59444444444443,,298.7055555555555,100.0,30.16,,21.0,1990
581,1996,6,308.7055555555555,,298.7055555555555,100.0,30.15,,24.0,1990
582,1996,7,310.92777777777775,,299.26111111111106,94.0,30.18,,18.0,1990
583,1996,8,309.26111111111106,,300.3722222222222,100.0,30.15,,38.0,1990
584,1996,9,305.92777777777775,,300.92777777777775,100.0,30.2,,25.0,1990
585,1996,10,304.26111111111106,,298.15,100.0,30.26,,26.0,1990
586,1996,11,303.15,,295.92777777777775,100.0,30.55,,25.0,1990
587,1996,12,300.3722222222222,,294.26111111111106,100.0,30.53,,26.0,1990
588,1997,1,299.26111111111106,,294.26111111111106,100.0,30.56,,33.0,1990
589,1997,2,299.26111111111106,,294.26111111111106,100.0,30.53,,29.0,1990
590,1997,3,302.0388888888889,,295.3722222222222,100.0,30.44,,25.0,1990
591,1997,4,302.0388888888889,,295.3722222222222,100.0,30.27,,57.0,1990
592,1997,5,305.3722222222222,,299.26111111111106,100.0,30.36,,22.0,1990
593,1997,6,308.15,,299.26111111111106,100.0,30.11,,29.0,1990
594,1997,7,309.26111111111106,,304.26111111111106,100.0,30.13,,29.0,1990
595,1997,8,309.26111111111106,,300.3722222222222,100.0,30.12,,17.0,1990
596,1997,9,308.15,,299.26111111111106,100.0,30.13,,31.0,1990
597,1997,10,305.3722222222222,,299.26111111111106,100.0,30.35,,21.0,1990
598,1997,11,300.3722222222222,,295.92777777777775,100.0,30.5,,24.0,1990
599,1997,12,299.26111111111106,,295.92777777777775,100.0,30.51,,36.0,1990
600,1998,1,300.3722222222222,,295.92777777777775,100.0,30.47,,24.0,1990
601,1998,2,298.15,,292.0388888888889,100.0,30.15,,23.0,1990
602,1998,3,300.92777777777775,,295.3722222222222,100.0,30.59,,31.0,1990
603,1998,4,304.26111111111106,,295.3722222222222,100.0,30.27,,19.0,1990
604,1998,5,310.3722222222222,,298.15,100.0,30.18,,16.0,1990
605,1998,6,310.92777777777775,,300.3722222222222,100.0,30.19,,23.0,1990
606,1998,7,312.0388888888889,,300.3722222222222,100.0,30.12,,30.0,1990
607,1998,8,311.4833333333333,,300.92777777777775,100.0,30.16,,34.0,1990
608,1998,9,309.26111111111106,,300.3722222222222,100.0,30.05,,33.0,1990
609,1998,10,307.0388888888889,,299.26111111111106,100.0,30.42,,33.0,1990
610,1998,11,300.92777777777775,,295.92777777777775,100.0,30.37,,24.0,1990
611,1998,12,300.92777777777775,,295.92777777777775,100.0,30.48,,29.0,1990
612,1999,1,299.26111111111106,,295.3722222222222,100.0,30.65,,31.0,1990
613,1999,2,300.3722222222222,,294.26111111111106,100.0,30.62,,26.0,1990
614,1999,3,302.0388888888889,,294.81666666666666,100.0,30.26,,26.0,1990
615,1999,4,304.26111111111106,,296.4833333333333,100.0,30.4,,25.0,1990
616,1999,5,305.92777777777775,,298.7055555555555,100.0,30.16,,37.0,1990
617,1999,6,305.92777777777775,,300.92777777777775,100.0,30.11,,25.0,1990
618,1999,7,308.15,,298.7055555555555,100.0,30.24,,23.0,1990
619,1999,8,310.92777777777775,,299.81666666666666,100.0,30.16,,24.0,1990
620,1999,9,309.26111111111106,,298.15,100.0,30.24,,25.0,1990
621,1999,10,305.3722222222222,,297.0388888888889,100.0,30.36,,23.0,1990
622,1999,11,301.4833333333333,,294.26111111111106,100.0,30.61,,24.0,1990
623,1999,12,298.15,,294.26111111111106,100.0,30.56,,23.0,1990
624,2000,1,299.81666666666666,,293.7055555555555,100.0,30.66,,33.0,2000
625,2000,2,299.81666666666666,,294.26111111111106,100.0,30.56,,25.0,2000
626,2000,3,302.59444444444443,,295.92777777777775,100.0,30.35,,28.0,2000
627,2000,4,303.15,,295.92777777777775,100.0,30.42,,28.0,2000
628,2000,5,305.92777777777775,,299.26111111111106,100.0,30.22,,35.0,2000
629,2000,6,307.59444444444443,,299.26111111111106,100.0,30.14,,21.0,2000
630,2000,7,311.4833333333333,,299.26111111111106,100.0,30.11,,37.0,2000
631,2000,8,313.15,,299.26111111111106,100.0,30.22,,40.0,2000
632,2000,9,314.81666666666666,,300.3722222222222,100.0,30.24,,24.0,2000
633,2000,10,305.92777777777775,,299.26111111111106,100.0,30.58,,26.0,2000
634,2000,11,302.59444444444443,,295.92777777777775,100.0,30.61,,61.0,2000
635,2000,12,299.26111111111106,,292.59444444444443,100.0,30.53,,31.0,2000
636,2001,1,297.0388888888889,,293.15,100.0,30.67,,22.0,2000
637,2001,2,300.3722222222222,,294.26111111111106,100.0,30.54,,29.0,2000
638,2001,3,300.3722222222222,,293.7055555555555,100.0,30.39,,33.0,2000
639,2001,4,303.15,,296.4833333333333,100.0,30.45,,28.0,2000
640,2001,5,305.3722222222222,,297.59444444444443,100.0,30.23,,23.0,2000
641,2001,6,306.4833333333333,,299.26111111111106,100.0,30.24,,30.0,2000
642,2001,7,308.15,,298.7055555555555,97.0,30.19,,23.0,2000
643,2001,8,308.7055555555555,,298.7055555555555,100.0,30.16,,20.0,2000
644,2001,9,307.59444444444443,,299.26111111111106,100.0,30.21,,41.0,2000
645,2001,10,304.26111111111106,,298.15,100.0,30.5,,29.0,2000
646,2001,11,301.4833333333333,,298.15,100.0,30.4,,25.0,2000
647,2001,12,299.26111111111106,,295.3722222222222,100.0,30.45,,28.0,2000
648,2002,1,299.26111111111106,,294.81666666666666,100.0,30.52,,29.0,2000
649,2002,2,299.26111111111106,,294.26111111111106,100.0,30.53,,33.0,2000
650,2002,3,303.15,,295.3722222222222,100.0,30.63,,25.0,2000
651,2002,4,304.81666666666666,,299.26111111111106,100.0,30.36,,24.0,2000
652,2002,5,305.3722222222222,,300.3722222222222,100.0,30.25,,25.0,2000
653,2002,6,308.15,,299.26111111111106,100.0,30.21,,33.0,2000
654,2002,7,307.59444444444443,,299.26111111111106,100.0,30.16,,30.0,2000
655,2002,8,308.7055555555555,,299.26111111111106,100.0,30.12,,24.0,2000
656,2002,9,307.59444444444443,,299.26111111111106,100.0,30.12,,29.0,2000
657,2002,10,306.4833333333333,,299.26111111111106,100.0,30.27,,28.0,2000
658,2002,11,301.4833333333333,,295.3722222222222,100.0,30.48,,23.0,2000
659,2002,12,297.59444444444443,,295.3722222222222,100.0,30.5,,39.0,2000
660,2003,1,298.15,,292.0388888888889,100.0,30.64,,25.0,2000
661,2003,2,298.7055555555555,,295.92777777777775,100.0,30.4,,25.0,2000
662,2003,3,299.26111111111106,,295.3722222222222,100.0,30.52,,30.0,2000
663,2003,4,303.7055555555555,,296.4833333333333,100.0,30.35,,25.0,2000
664,2003,5,308.15,,299.26111111111106,100.0,30.22,,21.0,2000
665,2003,6,308.7055555555555,,300.3722222222222,100.0,30.02,,29.0,2000
666,2003,7,307.59444444444443,,299.26111111111106,100.0,30.23,,25.0,2000
667,2003,8,312.0388888888889,,300.3722222222222,100.0,30.27,,30.0,2000
668,2003,9,305.92777777777775,,299.81666666666666,100.0,30.26,,26.0,2000
669,2003,10,304.81666666666666,,299.26111111111106,100.0,30.23,,22.0,2000
670,2003,11,303.15,,296.4833333333333,100.0,30.58,,28.0,2000
671,2003,12,298.15,,293.15,100.0,30.51,,26.0,2000
672,2004,1,298.15,,295.3722222222222,100.0,30.6,,25.0,2000
673,2004,2,297.0388888888889,,293.15,100.0,30.53,,24.0,2000
674,2004,3,301.4833333333333,,294.81666666666666,100.0,30.46,,25.0,2000
675,2004,4,302.0388888888889,,297.59444444444443,100.0,30.34,,29.0,2000
676,2004,5,307.0388888888889,,298.7055555555555,100.0,30.25,,26.0,2000
677,2004,6,307.59444444444443,,299.26111111111106,100.0,30.18,,32.0,2000
678,2004,7,308.15,,300.3722222222222,100.0,30.16,,28.0,2000
679,2004,8,309.26111111111106,,300.3722222222222,100.0,30.23,,25.0,2000
680,2004,9,308.7055555555555,,298.15,100.0,30.15,,17.0,2000
681,2004,10,306.4833333333333,,299.26111111111106,100.0,30.24,,29.0,2000
682,2004,11,300.92777777777775,,297.0388888888889,100.0,30.39,,37.0,2000
683,2004,12,300.92777777777775,292.0388888888889,295.92777777777775,100.0,30.69,30.13,28.0,2000
684,2005,1,300.3722222222222,296.4833333333333,295.3722222222222,100.0,30.67,30.61,32.0,2000
685,2005,2,299.81666666666666,294.26111111111106,293.15,100.0,30.48,30.42,26.0,2000
686,2005,3,301.4833333333333,295.3722222222222,294.26111111111106,100.0,30.25,30.19,28.0,2000
687,2005,4,302.59444444444443,297.0388888888889,295.92777777777775,100.0,30.32,30.25,28.0,2000
688,2005,5,307.59444444444443,298.15,296.4833333333333,100.0,30.27,30.2,32.0,2000
689,2005,6,308.15,299.81666666666666,298.7055555555555,94.0,30.12,30.06,25.0,2000
690,2005,7,310.3722222222222,303.15,303.15,100.0,30.13,30.07,24.0,2000
691,2005,8,309.26111111111106,300.3722222222222,298.7055555555555,94.0,30.13,30.07,33.0,2000
692,2005,9,310.92777777777775,301.4833333333333,299.81666666666666,100.0,30.18,30.12,38.0,2000
693,2005,10,305.92777777777775,299.26111111111106,298.15,94.0,30.36,30.3,24.0,2000
694,2005,11,303.7055555555555,297.0388888888889,295.92777777777775,100.0,30.55,30.49,26.0,2000
695,2005,12,301.4833333333333,295.92777777777775,294.26111111111106,100.0,30.55,30.49,29.0,2000
696,2006,1,300.3722222222222,294.81666666666666,293.7055555555555,100.0,30.47,30.41,30.0,2000
697,2006,2,299.26111111111106,294.26111111111106,293.15,100.0,30.49,30.43,31.0,2000
698,2006,3,301.4833333333333,296.4833333333333,295.3722222222222,100.0,30.46,30.4,24.0,2000
699,2006,4,304.81666666666666,298.15,295.92777777777775,100.0,30.27,30.2,26.0,2000
700,2006,5,305.3722222222222,299.26111111111106,297.59444444444443,100.0,30.15,30.08,32.0,2000
701,2006,6,309.81666666666666,299.26111111111106,298.15,100.0,30.18,30.12,32.0,2000
702,2006,7,308.15,300.3722222222222,298.7055555555555,100.0,30.15,30.09,23.0,2000
703,2006,8,309.26111111111106,300.3722222222222,298.7055555555555,96.0,30.14,30.08,19.0,2000
704,2006,9,306.4833333333333,300.3722222222222,299.26111111111106,94.0,30.19,30.13,31.0,2000
705,2006,10,307.0388888888889,300.3722222222222,299.26111111111106,100.0,30.35,30.29,36.0,2000
706,2006,11,303.15,297.59444444444443,295.3722222222222,100.0,30.53,30.47,37.0,2000
